name,tree,repl,model,logl,df,aic,aicc,bic
HIV,rtree64_bl3.0.tree,4,JTTDCMut+F+G4,115760.172,145,231810.343,231892.557,232461.938
HIV,rtree64_bl3.0.tree,4,FLU,120596.310,125,241442.620,241501.498,242004.339
HIV,rtree64_bl3.0.tree,4,FLU+G4,119120.258,126,238492.516,238552.448,239058.729
HIV,rtree64_bl3.0.tree,4,FLU+F,117442.970,144,235173.941,235254.871,235821.041
HIV,rtree64_bl3.0.tree,4,FLU+F+G4,116483.336,145,233256.673,233338.886,233908.267
HIV,rtree64_bl3.0.tree,4,Blosum62,118003.094,125,236256.188,236315.066,236817.907
HIV,rtree64_bl3.0.tree,4,Blosum62+G4,117327.651,126,234907.303,234967.235,235473.516
HIV,rtree64_bl3.0.tree,4,Blosum62+F,116146.894,144,232581.788,232662.718,233228.889
HIV,rtree64_bl3.0.tree,4,Blosum62+F+G4,115466.010,145,231222.020,231304.233,231873.614
HIV,rtree64_bl3.0.tree,4,mtMet,123357.911,125,246965.822,247024.701,247527.541
HIV,rtree64_bl3.0.tree,4,mtMet+G4,121653.796,126,243559.592,243619.524,244125.805
HIV,rtree64_bl3.0.tree,4,mtMet+F,117558.832,144,235405.665,235486.595,236052.765
HIV,rtree64_bl3.0.tree,4,mtMet+F+G4,116496.213,145,233282.425,233364.639,233934.020
HIV,rtree64_bl3.0.tree,4,mtVer,122451.464,125,245152.928,245211.807,245714.648
HIV,rtree64_bl3.0.tree,4,mtVer+G4,121263.750,126,242779.501,242839.433,243345.714
HIV,rtree64_bl3.0.tree,4,mtVer+F,117588.449,144,235464.898,235545.829,236111.999
HIV,rtree64_bl3.0.tree,4,mtVer+F+G4,116671.900,145,233633.800,233716.014,234285.395
HIV,rtree64_bl3.0.tree,4,mtInv,124901.791,125,250053.583,250112.461,250615.302
HIV,rtree64_bl3.0.tree,4,mtInv+G4,123058.526,126,246369.053,246428.985,246935.266
HIV,rtree64_bl3.0.tree,4,mtInv+F,117427.544,144,235143.088,235224.018,235790.188
HIV,rtree64_bl3.0.tree,4,mtInv+F+G4,116346.057,145,232982.115,233064.328,233633.709
HIV,rtree64_bl3.0.tree,5,Dayhoff,119446.315,125,239142.630,239201.508,239704.349
HIV,rtree64_bl3.0.tree,5,Dayhoff+G4,118225.863,126,236703.727,236763.659,237269.940
HIV,rtree64_bl3.0.tree,5,Dayhoff+F,116586.320,144,233460.641,233541.571,234107.741
HIV,rtree64_bl3.0.tree,5,Dayhoff+F+G4,115785.010,145,231860.021,231942.235,232511.615
HIV,rtree64_bl3.0.tree,5,mtMAM,122623.524,125,245497.048,245555.926,246058.767
HIV,rtree64_bl3.0.tree,5,mtMAM+G4,121021.256,126,242294.512,242354.445,242860.725
HIV,rtree64_bl3.0.tree,5,mtMAM+F,118105.601,144,236499.202,236580.132,237146.303
HIV,rtree64_bl3.0.tree,5,mtMAM+F+G4,117017.915,145,234325.829,234408.043,234977.423
HIV,rtree64_bl3.0.tree,5,JTT,117980.719,125,236211.439,236270.317,236773.158
HIV,rtree64_bl3.0.tree,5,JTT+G4,117086.571,126,234425.141,234485.074,234991.354
HIV,rtree64_bl3.0.tree,5,JTT+F,116405.173,144,233098.347,233179.277,233745.447
HIV,rtree64_bl3.0.tree,5,JTT+F+G4,115654.165,145,231598.331,231680.544,232249.925
HIV,rtree64_bl3.0.tree,5,WAG,118060.813,125,236371.625,236430.504,236933.344
HIV,rtree64_bl3.0.tree,5,WAG+G4,117285.275,126,234822.550,234882.482,235388.763
HIV,rtree64_bl3.0.tree,5,WAG+F,116072.502,144,232433.005,232513.935,233080.105
HIV,rtree64_bl3.0.tree,5,WAG+F+G4,115442.251,145,231174.502,231256.715,231826.096
HIV,rtree64_bl3.0.tree,5,cpREV,118292.678,125,236835.356,236894.235,237397.075
HIV,rtree64_bl3.0.tree,5,cpREV+G4,117358.294,126,234968.587,235028.520,235534.800
HIV,rtree64_bl3.0.tree,5,cpREV+F,116765.791,144,233819.582,233900.512,234466.683
HIV,rtree64_bl3.0.tree,5,cpREV+F+G4,115844.537,145,231979.074,232061.288,232630.669
HIV,rtree64_bl3.0.tree,5,mtREV,121824.577,125,243899.154,243958.032,244460.873
HIV,rtree64_bl3.0.tree,5,mtREV+G4,120442.279,126,241136.557,241196.490,241702.770
HIV,rtree64_bl3.0.tree,5,mtREV+F,117351.479,144,234990.958,235071.889,235638.059
HIV,rtree64_bl3.0.tree,5,mtREV+F+G4,116342.114,145,232974.229,233056.443,233625.823
HIV,rtree64_bl3.0.tree,5,rtREV,119413.610,125,239077.220,239136.098,239638.939
HIV,rtree64_bl3.0.tree,5,rtREV+G4,118597.681,126,237447.362,237507.294,238013.575
HIV,rtree64_bl3.0.tree,5,rtREV+F,116723.080,144,233734.160,233815.090,234381.261
HIV,rtree64_bl3.0.tree,5,rtREV+F+G4,115870.157,145,232030.315,232112.528,232681.909
HIV,rtree64_bl3.0.tree,5,mtART,123175.004,125,246600.008,246658.886,247161.727
HIV,rtree64_bl3.0.tree,5,mtART+G4,121512.289,126,243276.578,243336.511,243842.791
HIV,rtree64_bl3.0.tree,5,mtART+F,118644.460,144,237576.920,237657.850,238224.020
HIV,rtree64_bl3.0.tree,5,mtART+F+G4,117433.151,145,235156.302,235238.516,235807.896
HIV,rtree64_bl3.0.tree,5,mtZOA,121472.185,125,243194.369,243253.248,243756.088
HIV,rtree64_bl3.0.tree,5,mtZOA+G4,119780.663,126,239813.326,239873.258,240379.539
HIV,rtree64_bl3.0.tree,5,mtZOA+F,118082.470,144,236452.940,236533.870,237100.041
HIV,rtree64_bl3.0.tree,5,mtZOA+F+G4,116927.843,145,234145.686,234227.899,234797.280
HIV,rtree64_bl3.0.tree,5,VT,117722.827,125,235695.654,235754.532,236257.373
HIV,rtree64_bl3.0.tree,5,VT+G4,117047.146,126,234346.292,234406.224,234912.505
HIV,rtree64_bl3.0.tree,5,VT+F,115988.639,144,232265.278,232346.209,232912.379
HIV,rtree64_bl3.0.tree,5,VT+F+G4,115337.163,145,230964.326,231046.539,231615.920
HIV,rtree64_bl3.0.tree,5,LG,118666.724,125,237583.449,237642.327,238145.168
HIV,rtree64_bl3.0.tree,5,LG+G4,117818.419,126,235888.838,235948.770,236455.051
HIV,rtree64_bl3.0.tree,5,LG+F,116672.549,144,233633.098,233714.028,234280.199
HIV,rtree64_bl3.0.tree,5,LG+F+G4,115856.343,145,232002.685,232084.899,232654.280
HIV,rtree64_bl3.0.tree,5,DCMut,119439.202,125,239128.405,239187.283,239690.124
HIV,rtree64_bl3.0.tree,5,DCMut+G4,118220.252,126,236692.503,236752.436,237258.716
HIV,rtree64_bl3.0.tree,5,DCMut+F,116583.772,144,233455.544,233536.474,234102.644
HIV,rtree64_bl3.0.tree,5,DCMut+F+G4,115781.813,145,231853.625,231935.839,232505.219
HIV,rtree64_bl3.0.tree,5,PMB,116889.941,125,234029.882,234088.761,234591.602
HIV,rtree64_bl3.0.tree,5,PMB+G4,116297.333,126,232846.665,232906.598,233412.878
HIV,rtree64_bl3.0.tree,5,PMB+F,115918.867,144,232125.735,232206.665,232772.835
HIV,rtree64_bl3.0.tree,5,PMB+F+G4,115312.071,145,230914.142,230996.356,231565.736
HIV,rtree64_bl3.0.tree,5,HIVb,118789.191,125,237828.381,237887.260,238390.100
HIV,rtree64_bl3.0.tree,5,HIVb+G4,117956.513,126,236165.026,236224.958,236731.239
HIV,rtree64_bl3.0.tree,5,HIVb+F,116901.611,144,234091.222,234172.152,234738.323
HIV,rtree64_bl3.0.tree,5,HIVb+F+G4,116155.361,145,232600.722,232682.936,233252.317
HIV,rtree64_bl3.0.tree,5,HIVw,123256.547,125,246763.094,246821.973,247324.813
HIV,rtree64_bl3.0.tree,5,HIVw+G4,121523.286,126,243298.571,243358.504,243864.784
HIV,rtree64_bl3.0.tree,5,HIVw+F,117825.194,144,235938.388,236019.319,236585.489
HIV,rtree64_bl3.0.tree,5,HIVw+F+G4,116806.494,145,233902.987,233985.201,234554.581
HIV,rtree64_bl3.0.tree,5,JTTDCMut,118054.712,125,236359.424,236418.303,236921.144
HIV,rtree64_bl3.0.tree,5,JTTDCMut+G4,117149.704,126,234551.408,234611.341,235117.621
HIV,rtree64_bl3.0.tree,5,JTTDCMut+F,116395.983,144,233079.965,233160.895,233727.066
HIV,rtree64_bl3.0.tree,5,JTTDCMut+F+G4,115654.913,145,231599.825,231682.039,232251.420
HIV,rtree64_bl3.0.tree,5,FLU,120140.967,125,240531.935,240590.813,241093.654
HIV,rtree64_bl3.0.tree,5,FLU+G4,118683.286,126,237618.573,237678.505,238184.786
HIV,rtree64_bl3.0.tree,5,FLU+F,117241.383,144,234770.766,234851.697,235417.867
HIV,rtree64_bl3.0.tree,5,FLU+F+G4,116277.414,145,232844.827,232927.041,233496.422
HIV,rtree64_bl3.0.tree,5,Blosum62,117711.994,125,235673.987,235732.866,236235.706
HIV,rtree64_bl3.0.tree,5,Blosum62+G4,117076.633,126,234405.265,234465.198,234971.478
HIV,rtree64_bl3.0.tree,5,Blosum62+F,116024.731,144,232337.462,232418.392,232984.563
HIV,rtree64_bl3.0.tree,5,Blosum62+F+G4,115391.664,145,231073.328,231155.542,231724.923
HIV,rtree64_bl3.0.tree,5,mtMet,123030.061,125,246310.121,246369.000,246871.841
HIV,rtree64_bl3.0.tree,5,mtMet+G4,121202.339,126,242656.677,242716.610,243222.890
HIV,rtree64_bl3.0.tree,5,mtMet+F,117538.975,144,235365.951,235446.881,236013.051
HIV,rtree64_bl3.0.tree,5,mtMet+F+G4,116398.530,145,233087.060,233169.273,233738.654
HIV,rtree64_bl3.0.tree,5,mtVer,122187.996,125,244625.992,244684.870,245187.711
HIV,rtree64_bl3.0.tree,5,mtVer+G4,120837.376,126,241926.752,241986.684,242492.965
HIV,rtree64_bl3.0.tree,5,mtVer+F,117525.917,144,235339.834,235420.765,235986.935
HIV,rtree64_bl3.0.tree,5,mtVer+F+G4,116539.505,145,233369.010,233451.224,234020.605
HIV,rtree64_bl3.0.tree,5,mtInv,124509.885,125,249269.770,249328.649,249831.489
HIV,rtree64_bl3.0.tree,5,mtInv+G4,122593.787,126,245439.574,245499.506,246005.787
HIV,rtree64_bl3.0.tree,5,mtInv+F,117416.065,144,235120.130,235201.061,235767.231
HIV,rtree64_bl3.0.tree,5,mtInv+F+G4,116276.194,145,232842.388,232924.602,233493.983
HIV,btree64_bl0.3.tree,1,Dayhoff,69744.248,125,139738.496,139797.375,140300.215
HIV,btree64_bl0.3.tree,1,Dayhoff+G4,69299.153,126,138850.307,138910.239,139416.520
HIV,btree64_bl0.3.tree,1,Dayhoff+F,69082.749,144,138453.498,138534.428,139100.599
HIV,btree64_bl0.3.tree,1,Dayhoff+F+G4,68623.229,145,137536.457,137618.671,138188.051
HIV,btree64_bl0.3.tree,1,mtMAM,76833.373,125,153916.745,153975.624,154478.464
HIV,btree64_bl0.3.tree,1,mtMAM+G4,75237.355,126,150726.711,150786.643,151292.924
HIV,btree64_bl0.3.tree,1,mtMAM+F,73636.431,144,147560.862,147641.792,148207.963
HIV,btree64_bl0.3.tree,1,mtMAM+F+G4,72415.211,145,145120.422,145202.635,145772.016
HIV,btree64_bl0.3.tree,1,JTT,66908.953,125,134067.907,134126.785,134629.626
HIV,btree64_bl0.3.tree,1,JTT+G4,66670.606,126,133593.212,133653.144,134159.425
HIV,btree64_bl0.3.tree,1,JTT+F,66808.557,144,133905.113,133986.043,134552.214
HIV,btree64_bl0.3.tree,1,JTT+F+G4,66531.950,145,133353.901,133436.114,134005.495
HIV,btree64_bl0.3.tree,1,WAG,67976.168,125,136202.337,136261.215,136764.056
HIV,btree64_bl0.3.tree,1,WAG+G4,67771.096,126,135794.193,135854.125,136360.406
HIV,btree64_bl0.3.tree,1,WAG+F,67492.279,144,135272.557,135353.487,135919.658
HIV,btree64_bl0.3.tree,1,WAG+F+G4,67266.314,145,134822.629,134904.842,135474.223
HIV,btree64_bl0.3.tree,1,cpREV,68770.178,125,137790.356,137849.234,138352.075
HIV,btree64_bl0.3.tree,1,cpREV+G4,68468.138,126,137188.276,137248.209,137754.489
HIV,btree64_bl0.3.tree,1,cpREV+F,68351.172,144,136990.344,137071.274,137637.444
HIV,btree64_bl0.3.tree,1,cpREV+F+G4,67998.943,145,136287.887,136370.100,136939.481
HIV,btree64_bl0.3.tree,1,mtREV,73622.385,125,147494.770,147553.649,148056.489
HIV,btree64_bl0.3.tree,1,mtREV+G4,72730.819,126,145713.638,145773.570,146279.851
HIV,btree64_bl0.3.tree,1,mtREV+F,70869.428,144,142026.857,142107.787,142673.958
HIV,btree64_bl0.3.tree,1,mtREV+F+G4,70066.593,145,140423.187,140505.400,141074.781
HIV,btree64_bl0.3.tree,1,rtREV,71278.904,125,142807.808,142866.686,143369.527
HIV,btree64_bl0.3.tree,1,rtREV+G4,70929.471,126,142110.942,142170.875,142677.155
HIV,btree64_bl0.3.tree,1,rtREV+F,70838.331,144,141964.662,142045.592,142611.762
HIV,btree64_bl0.3.tree,1,rtREV+F+G4,70387.708,145,141065.416,141147.630,141717.011
HIV,btree64_bl0.3.tree,1,mtART,79026.296,125,158302.592,158361.470,158864.311
HIV,btree64_bl0.3.tree,1,mtART+G4,77333.441,126,154918.883,154978.815,155485.096
HIV,btree64_bl0.3.tree,1,mtART+F,76615.353,144,153518.706,153599.636,154165.806
HIV,btree64_bl0.3.tree,1,mtART+F+G4,74986.997,145,150263.994,150346.207,150915.588
HIV,btree64_bl0.3.tree,1,mtZOA,74757.811,125,149765.622,149824.500,150327.341
HIV,btree64_bl0.3.tree,1,mtZOA+G4,73624.548,126,147501.095,147561.028,148067.308
HIV,btree64_bl0.3.tree,1,mtZOA+F,73234.568,144,146757.135,146838.065,147404.236
HIV,btree64_bl0.3.tree,1,mtZOA+F+G4,72180.954,145,144651.907,144734.121,145303.501
HIV,btree64_bl0.3.tree,1,VT,68067.801,125,136385.603,136444.481,136947.322
HIV,btree64_bl0.3.tree,1,VT+G4,67886.379,126,136024.758,136084.690,136590.971
HIV,btree64_bl0.3.tree,1,VT+F,67674.838,144,135637.676,135718.606,136284.776
HIV,btree64_bl0.3.tree,1,VT+F+G4,67463.208,145,135216.417,135298.631,135868.011
HIV,btree64_bl0.3.tree,1,LG,69794.800,125,139839.599,139898.478,140401.318
HIV,btree64_bl0.3.tree,1,LG+G4,69505.232,126,139262.465,139322.397,139828.678
HIV,btree64_bl0.3.tree,1,LG+F,69552.570,144,139393.140,139474.070,140040.240
HIV,btree64_bl0.3.tree,1,LG+F+G4,69169.813,145,138629.626,138711.840,139281.221
HIV,btree64_bl0.3.tree,1,DCMut,69731.748,125,139713.496,139772.375,140275.215
HIV,btree64_bl0.3.tree,1,DCMut+G4,69289.722,126,138831.444,138891.377,139397.657
HIV,btree64_bl0.3.tree,1,DCMut+F,69070.177,144,138428.353,138509.284,139075.454
HIV,btree64_bl0.3.tree,1,DCMut+F+G4,68613.761,145,137517.521,137599.735,138169.116
HIV,btree64_bl0.3.tree,1,PMB,68820.814,125,137891.628,137950.506,138453.347
HIV,btree64_bl0.3.tree,1,PMB+G4,68623.259,126,137498.518,137558.451,138064.731
HIV,btree64_bl0.3.tree,1,PMB+F,68722.991,144,137733.982,137814.912,138381.083
HIV,btree64_bl0.3.tree,1,PMB+F+G4,68497.996,145,137285.992,137368.205,137937.586
HIV,btree64_bl0.3.tree,1,HIVb,67406.615,125,135063.229,135122.108,135624.949
HIV,btree64_bl0.3.tree,1,HIVb+G4,67128.551,126,134509.102,134569.035,135075.315
HIV,btree64_bl0.3.tree,1,HIVb+F,67217.598,144,134723.196,134804.127,135370.297
HIV,btree64_bl0.3.tree,1,HIVb+F+G4,66880.090,145,134050.180,134132.393,134701.774
HIV,btree64_bl0.3.tree,1,HIVw,69718.949,125,139687.899,139746.777,140249.618
HIV,btree64_bl0.3.tree,1,HIVw+G4,69371.141,126,138994.282,139054.215,139560.495
HIV,btree64_bl0.3.tree,1,HIVw+F,68178.796,144,136645.591,136726.522,137292.692
HIV,btree64_bl0.3.tree,1,HIVw+F+G4,67851.719,145,135993.438,136075.652,136645.032
HIV,btree64_bl0.3.tree,1,JTTDCMut,66986.566,125,134223.131,134282.010,134784.850
HIV,btree64_bl0.3.tree,1,JTTDCMut+G4,66745.411,126,133742.822,133802.754,134309.035
HIV,btree64_bl0.3.tree,1,JTTDCMut+F,66861.502,144,134011.005,134091.935,134658.105
HIV,btree64_bl0.3.tree,1,JTTDCMut+F+G4,66582.743,145,133455.487,133537.700,134107.081
HIV,btree64_bl0.3.tree,1,FLU,69880.681,125,140011.363,140070.241,140573.082
HIV,btree64_bl0.3.tree,1,FLU+G4,69527.256,126,139306.513,139366.445,139872.726
HIV,btree64_bl0.3.tree,1,FLU+F,68918.176,144,138124.353,138205.283,138771.453
HIV,btree64_bl0.3.tree,1,FLU+F+G4,68494.810,145,137279.620,137361.833,137931.214
HIV,btree64_bl0.3.tree,1,Blosum62,69598.255,125,139446.511,139505.389,140008.230
HIV,btree64_bl0.3.tree,1,Blosum62+G4,69365.372,126,138982.745,139042.677,139548.958
HIV,btree64_bl0.3.tree,1,Blosum62+F,69286.470,144,138860.939,138941.869,139508.040
HIV,btree64_bl0.3.tree,1,Blosum62+F+G4,69028.330,145,138346.659,138428.873,138998.253
HIV,btree64_bl0.3.tree,1,mtMet,72432.528,125,145115.056,145173.935,145676.776
HIV,btree64_bl0.3.tree,1,mtMet+G4,71655.980,126,143563.960,143623.893,144130.173
HIV,btree64_bl0.3.tree,1,mtMet+F,69937.920,144,140163.840,140244.770,140810.941
HIV,btree64_bl0.3.tree,1,mtMet+F+G4,69258.986,145,138807.972,138890.186,139459.567
HIV,btree64_bl0.3.tree,1,mtVer,72805.020,125,145860.041,145918.919,146421.760
HIV,btree64_bl0.3.tree,1,mtVer+G4,71882.110,126,144016.221,144076.153,144582.434
HIV,btree64_bl0.3.tree,1,mtVer+F,69895.593,144,140079.185,140160.115,140726.286
HIV,btree64_bl0.3.tree,1,mtVer+F+G4,69318.792,145,138927.583,139009.797,139579.177
HIV,btree64_bl0.3.tree,1,mtInv,72721.587,125,145693.175,145752.053,146254.894
HIV,btree64_bl0.3.tree,1,mtInv+G4,72094.395,126,144440.789,144500.722,145007.002
HIV,btree64_bl0.3.tree,1,mtInv+F,69667.793,144,139623.587,139704.517,140270.687
HIV,btree64_bl0.3.tree,1,mtInv+F+G4,69082.943,145,138455.886,138538.099,139107.480
HIV,btree64_bl0.3.tree,2,Dayhoff,68576.218,125,137402.436,137461.314,137964.155
HIV,btree64_bl0.3.tree,2,Dayhoff+G4,68171.942,126,136595.885,136655.817,137162.098
HIV,btree64_bl0.3.tree,2,Dayhoff+F,67727.946,144,135743.892,135824.823,136390.993
HIV,btree64_bl0.3.tree,2,Dayhoff+F+G4,67331.718,145,134953.436,135035.650,135605.030
HIV,btree64_bl0.3.tree,2,mtMAM,75148.412,125,150546.823,150605.702,151108.543
HIV,btree64_bl0.3.tree,2,mtMAM+G4,73667.770,126,147587.539,147647.472,148153.752
HIV,btree64_bl0.3.tree,2,mtMAM+F,71863.233,144,144014.466,144095.397,144661.567
HIV,btree64_bl0.3.tree,2,mtMAM+F+G4,70807.903,145,141905.805,141988.019,142557.400
HIV,btree64_bl0.3.tree,2,JTT,65936.168,125,132122.337,132181.215,132684.056
HIV,btree64_bl0.3.tree,2,JTT+G4,65705.783,126,131663.566,131723.499,132229.779
HIV,btree64_bl0.3.tree,2,JTT+F,65644.604,144,131577.207,131658.138,132224.308
HIV,btree64_bl0.3.tree,2,JTT+F+G4,65393.994,145,131077.987,131160.201,131729.582
HIV,btree64_bl0.3.tree,2,WAG,67074.150,125,134398.300,134457.179,134960.020
HIV,btree64_bl0.3.tree,2,WAG+G4,66873.477,126,133998.953,134058.886,134565.166
HIV,btree64_bl0.3.tree,2,WAG+F,66450.190,144,133188.380,133269.311,133835.481
HIV,btree64_bl0.3.tree,2,WAG+F+G4,66239.790,145,132769.581,132851.794,133421.175
HIV,btree64_bl0.3.tree,2,cpREV,67860.677,125,135971.354,136030.232,136533.073
HIV,btree64_bl0.3.tree,2,cpREV+G4,67538.890,126,135329.781,135389.713,135895.994
HIV,btree64_bl0.3.tree,2,cpREV+F,67230.931,144,134749.861,134830.792,135396.962
HIV,btree64_bl0.3.tree,2,cpREV+F+G4,66889.134,145,134068.268,134150.481,134719.862
HIV,btree64_bl0.3.tree,2,mtREV,72323.274,125,144896.547,144955.426,145458.267
HIV,btree64_bl0.3.tree,2,mtREV+G4,71497.137,126,143246.273,143306.206,143812.486
HIV,btree64_bl0.3.tree,2,mtREV+F,69435.889,144,139159.778,139240.709,139806.879
HIV,btree64_bl0.3.tree,2,mtREV+F+G4,68756.336,145,137802.672,137884.886,138454.266
HIV,btree64_bl0.3.tree,2,rtREV,70171.404,125,140592.808,140651.687,141154.528
HIV,btree64_bl0.3.tree,2,rtREV+G4,69856.426,126,139964.852,140024.785,140531.065
HIV,btree64_bl0.3.tree,2,rtREV+F,69571.297,144,139430.594,139511.524,140077.695
HIV,btree64_bl0.3.tree,2,rtREV+F+G4,69178.872,145,138647.744,138729.957,139299.338
HIV,btree64_bl0.3.tree,2,mtART,77934.478,125,156118.956,156177.835,156680.675
HIV,btree64_bl0.3.tree,2,mtART+G4,76284.526,126,152821.052,152880.984,153387.265
HIV,btree64_bl0.3.tree,2,mtART+F,74994.507,144,150277.015,150357.945,150924.115
HIV,btree64_bl0.3.tree,2,mtART+F+G4,73541.711,145,147373.423,147455.637,148025.017
HIV,btree64_bl0.3.tree,2,mtZOA,73540.040,125,147330.080,147388.959,147891.800
HIV,btree64_bl0.3.tree,2,mtZOA+G4,72461.648,126,145175.296,145235.229,145741.509
HIV,btree64_bl0.3.tree,2,mtZOA+F,71615.634,144,143519.268,143600.198,144166.368
HIV,btree64_bl0.3.tree,2,mtZOA+F+G4,70697.700,145,141685.399,141767.613,142336.993
HIV,btree64_bl0.3.tree,2,VT,67230.663,125,134711.327,134770.205,135273.046
HIV,btree64_bl0.3.tree,2,VT+G4,67048.614,126,134349.229,134409.162,134915.442
HIV,btree64_bl0.3.tree,2,VT+F,66692.357,144,133672.714,133753.644,134319.814
HIV,btree64_bl0.3.tree,2,VT+F+G4,66492.291,145,133274.582,133356.795,133926.176
HIV,btree64_bl0.3.tree,2,LG,68761.360,125,137772.720,137831.599,138334.440
HIV,btree64_bl0.3.tree,2,LG+G4,68489.735,126,137231.470,137291.403,137797.683
HIV,btree64_bl0.3.tree,2,LG+F,68304.648,144,136897.296,136978.226,137544.396
HIV,btree64_bl0.3.tree,2,LG+F+G4,67972.265,145,136234.531,136316.744,136886.125
HIV,btree64_bl0.3.tree,2,DCMut,68566.778,125,137383.555,137442.434,137945.274
HIV,btree64_bl0.3.tree,2,DCMut+G4,68165.290,126,136582.581,136642.513,137148.794
HIV,btree64_bl0.3.tree,2,DCMut+F,67719.453,144,135726.907,135807.837,136374.007
HIV,btree64_bl0.3.tree,2,DCMut+F+G4,67325.804,145,134941.608,135023.822,135593.203
HIV,btree64_bl0.3.tree,2,PMB,68085.590,125,136421.179,136480.058,136982.898
HIV,btree64_bl0.3.tree,2,PMB+G4,67874.766,126,136001.532,136061.464,136567.745
HIV,btree64_bl0.3.tree,2,PMB+F,67860.294,144,136008.589,136089.519,136655.689
HIV,btree64_bl0.3.tree,2,PMB+F+G4,67630.642,145,135551.285,135633.498,136202.879
HIV,btree64_bl0.3.tree,2,HIVb,66310.813,125,132871.626,132930.504,133433.345
HIV,btree64_bl0.3.tree,2,HIVb+G4,66033.578,126,132319.156,132379.089,132885.369
HIV,btree64_bl0.3.tree,2,HIVb+F,65967.833,144,132223.666,132304.596,132870.766
HIV,btree64_bl0.3.tree,2,HIVb+F+G4,65650.954,145,131591.909,131674.123,132243.503
HIV,btree64_bl0.3.tree,2,HIVw,68487.302,125,137224.603,137283.482,137786.322
HIV,btree64_bl0.3.tree,2,HIVw+G4,68129.987,126,136511.973,136571.906,137078.186
HIV,btree64_bl0.3.tree,2,HIVw+F,66941.278,144,134170.555,134251.486,134817.656
HIV,btree64_bl0.3.tree,2,HIVw+F+G4,66630.894,145,133551.788,133634.001,134203.382
HIV,btree64_bl0.3.tree,2,JTTDCMut,66008.202,125,132266.404,132325.282,132828.123
HIV,btree64_bl0.3.tree,2,JTTDCMut+G4,65776.265,126,131804.529,131864.462,132370.742
HIV,btree64_bl0.3.tree,2,JTTDCMut+F,65692.739,144,131673.479,131754.409,132320.579
HIV,btree64_bl0.3.tree,2,JTTDCMut+F+G4,65440.887,145,131171.773,131253.987,131823.368
HIV,btree64_bl0.3.tree,2,FLU,68674.616,125,137599.232,137658.110,138160.951
HIV,btree64_bl0.3.tree,2,FLU+G4,68314.711,126,136881.421,136941.354,137447.634
HIV,btree64_bl0.3.tree,2,FLU+F,67688.311,144,135664.622,135745.553,136311.723
HIV,btree64_bl0.3.tree,2,FLU+F+G4,67286.443,145,134862.886,134945.100,135514.481
HIV,btree64_bl0.3.tree,2,Blosum62,68813.912,125,137877.823,137936.702,138439.542
HIV,btree64_bl0.3.tree,2,Blosum62+G4,68577.940,126,137407.880,137467.812,137974.093
HIV,btree64_bl0.3.tree,2,Blosum62+F,68362.479,144,137012.957,137093.888,137660.058
HIV,btree64_bl0.3.tree,2,Blosum62+F+G4,68110.034,145,136510.068,136592.282,137161.663
HIV,btree64_bl0.3.tree,2,mtMet,71282.429,125,142814.857,142873.736,143376.576
HIV,btree64_bl0.3.tree,2,mtMet+G4,70529.186,126,141310.372,141370.305,141876.585
HIV,btree64_bl0.3.tree,2,mtMet+F,68461.723,144,137211.445,137292.375,137858.546
HIV,btree64_bl0.3.tree,2,mtMet+F+G4,67880.819,145,136051.638,136133.852,136703.233
HIV,btree64_bl0.3.tree,2,mtVer,71430.716,125,143111.432,143170.310,143673.151
HIV,btree64_bl0.3.tree,2,mtVer+G4,70547.777,126,141347.555,141407.487,141913.768
HIV,btree64_bl0.3.tree,2,mtVer+F,68479.072,144,137246.145,137327.075,137893.245
HIV,btree64_bl0.3.tree,2,mtVer+F+G4,67968.873,145,136227.745,136309.959,136879.340
HIV,btree64_bl0.3.tree,2,mtInv,71755.649,125,143761.298,143820.177,144323.017
HIV,btree64_bl0.3.tree,2,mtInv+G4,71132.839,126,142517.679,142577.611,143083.892
HIV,btree64_bl0.3.tree,2,mtInv+F,68280.362,144,136848.724,136929.655,137495.825
HIV,btree64_bl0.3.tree,2,mtInv+F+G4,67778.249,145,135846.499,135928.713,136498.093
HIV,btree64_bl0.3.tree,3,Dayhoff,68572.710,125,137395.419,137454.298,137957.139
HIV,btree64_bl0.3.tree,3,Dayhoff+G4,68187.304,126,136626.608,136686.540,137192.821
HIV,btree64_bl0.3.tree,3,Dayhoff+F,67891.155,144,136070.310,136151.240,136717.411
HIV,btree64_bl0.3.tree,3,Dayhoff+F+G4,67508.331,145,135306.663,135388.877,135958.257
HIV,btree64_bl0.3.tree,3,mtMAM,74905.579,125,150061.158,150120.036,150622.877
HIV,btree64_bl0.3.tree,3,mtMAM+G4,73370.462,126,146992.925,147052.858,147559.138
HIV,btree64_bl0.3.tree,3,mtMAM+F,71856.094,144,144000.188,144081.118,144647.288
HIV,btree64_bl0.3.tree,3,mtMAM+F+G4,70788.296,145,141866.592,141948.806,142518.187
HIV,btree64_bl0.3.tree,3,JTT,66040.228,125,132330.455,132389.334,132892.175
HIV,btree64_bl0.3.tree,3,JTT+G4,65818.747,126,131889.494,131949.427,132455.707
HIV,btree64_bl0.3.tree,3,JTT+F,65880.184,144,132048.367,132129.298,132695.468
HIV,btree64_bl0.3.tree,3,JTT+F+G4,65636.414,145,131562.827,131645.041,132214.422
HIV,btree64_bl0.3.tree,3,WAG,67081.085,125,134412.171,134471.049,134973.890
