name,tree,rep,model,logl,k,AIC,AICc,BIC,rf,treelength
HIV,opisthokonta,5,m3,-84503.0448,137,169280.0896,169352.3879,169895.7339,2,35.1352144365
HIV,opisthokonta,5,m2,-83342.2078,157,166998.4156,167097.0478,167703.9349,0,45.992434450299996
HIV,prum,5,m1,-45088.2625,418,91012.5250,92459.9795,92890.9141,40,11.038783268399994
HIV,prum,5,poisson,-48748.0077,397,98290.0155,99491.5820,100074.0358,42,10.203755567099995
HIV,prum,5,m3,-47296.9547,397,95387.9094,96589.4759,97171.9296,42,10.837914154200012
HIV,prum,5,m2,-46349.5163,399,93497.0326,94720.0211,95290.0404,40,10.751689459400005
HIV,prum,5,GTR20,-42685.7207,605,86581.4414,99913.4414,89300.1624,34,10.241034198900005
HIV,prum,5,m4,-48293.1553,398,97382.3106,98594.5396,99170.8246,44,11.436731716000004
HIV,prum,5,m5,-54550.8754,397,109895.7508,111097.3173,111679.7711,46,12.883764185900011
HIV,ruhfel,5,m3,-136279.1144,702,273962.2288,1260974.2288,277116.8440,78,52.41599609210004
HIV,ruhfel,5,m2,-134123.0578,720,269686.1157,1307926.1157,272921.6184,82,49.814897548900014
HIV,ruhfel,5,m1,-130900.3049,721,263242.6098,1304366.6098,266482.6063,76,46.8210723207
HIV,ruhfel,5,poisson,-140387.7272,701,282177.4544,1266381.4544,285327.5758,70,41.92026683129993
HIV,ruhfel,5,m4,-139691.9355,720,280823.8709,1319063.8709,284059.3737,72,48.93051962409999
HIV,ruhfel,5,m5,-155706.4766,701,312814.9532,1297018.9532,315965.0746,80,71.9697209334001
HIV,ruhfel,5,GTR20,-123822.7082,909,249463.4163,1903843.4163,253548.2386,62,44.59596873539997
HIV,salichos,5,GTR20,-29335.4671,251,59172.9342,59482.2350,60300.8665,2,14.994689882100001
HIV,salichos,5,m1,-30421.2712,63,60968.5425,60982.0500,61251.6489,6,17.9930092861
HIV,salichos,5,m2,-31011.7388,43,62109.4776,62115.6105,62302.7090,2,17.2927479967
HIV,salichos,5,poisson,-32141.8033,43,64369.6065,64375.7394,64562.8379,6,13.369725843099994
HIV,salichos,5,m3,-31321.3218,43,62728.6436,62734.7765,62921.8750,4,16.072783071699998
HIV,salichos,5,m5,-34637.4901,43,69360.9803,69367.1132,69554.2117,10,30.1358850495
HIV,salichos,5,m4,-31873.3550,64,63874.7101,63888.6698,64162.3103,4,36.78747901700001
HIV,rayfinned,5,GTR20,-71356.9637,815,144343.9273,1474423.9273,148006.3367,34,18.666384373299994
HIV,rayfinned,5,m5,-90653.5419,607,182521.0837,196447.7252,185248.7923,40,22.80748455550001
HIV,rayfinned,5,m4,-80695.8699,608,162607.7398,176848.9705,165339.9421,40,25.143893352800017
HIV,rayfinned,5,m2,-77605.0061,626,156462.0123,179550.3652,159275.1022,42,18.645714293200015
HIV,rayfinned,5,m3,-79189.2722,626,159630.5445,182718.8974,162443.6344,44,19.1401240975
HIV,rayfinned,5,m1,-75427.0820,627,152108.1640,175972.1640,154925.7476,38,20.04910741410001
HIV,rayfinned,5,poisson,-81862.9597,607,164939.9195,178866.5610,167667.6280,40,18.460150453299978
HIV,spiralia,5,poisson,-57765.7780,203,115937.5561,116118.7902,116849.7881,4,15.1062063428
HIV,spiralia,5,m1,-53079.0699,223,106604.1398,106832.7531,107606.2469,2,18.318884344599994
HIV,spiralia,5,m2,-54698.1480,223,109842.2960,110070.9093,110844.4032,6,15.410925634599995
HIV,spiralia,5,m3,-55730.8048,223,111907.6096,112136.2228,112909.7167,4,15.508060478500001
HIV,spiralia,5,m5,-64742.2620,203,129890.5239,130071.7581,130802.7560,4,20.93072452570002
HIV,spiralia,5,m4,-57079.6876,205,114569.3751,114755.0015,115490.5946,4,17.7944523568
HIV,spiralia,5,GTR20,-50301.1288,411,101424.2576,102784.3540,103271.1905,4,15.435682008700004
HIV,dosreis,6,poisson,-108380.5050,545,217851.0101,223026.1405,220300.1059,16,26.586496364899972
HIV,dosreis,6,GTR20,-94263.7413,753,190033.4827,1325557.4827,193417.2793,16,26.96612438380001
HIV,dosreis,6,m1,-99890.9417,546,200873.8833,206113.5675,203327.4729,16,29.000887514200006
HIV,dosreis,6,m2,-102914.0264,565,206958.0528,213690.4739,209497.0237,22,40.877295077499966
HIV,dosreis,6,m3,-105156.6036,545,211403.2072,216578.3376,213852.3030,22,28.334515001800003
HIV,dosreis,6,m5,-120959.6981,545,243009.3962,248184.5267,245458.4921,26,33.267716114399995
HIV,dosreis,6,m4,-107410.3013,546,215912.6026,221152.2868,218366.1922,22,36.14112239670001
HIV,andersen,6,m2,-43005.1692,373,86756.3385,87728.4778,88432.5086,56,13.28720790200001
HIV,andersen,6,m3,-43827.8653,353,88361.7306,89175.8153,89948.0257,62,13.286971548600002
HIV,andersen,6,m1,-42014.4321,373,84774.8641,85747.0035,86451.0343,60,13.577454238600003
HIV,andersen,6,GTR20,-39683.6419,561,80489.2839,86858.6172,83010.2798,62,11.858822417300004
HIV,andersen,6,m5,-50250.0504,353,101206.1009,102020.1855,102792.3960,68,19.64673246310001
HIV,andersen,6,m4,-44814.0288,354,90336.0576,91157.4302,91926.8465,68,17.676000693300022
HIV,andersen,6,poisson,-44942.4766,353,90590.9533,91405.0379,92177.2484,66,11.3266848319
HIV,opisthokonta,6,GTR20,-78821.4949,345,158332.9898,159090.8946,159883.3349,2,36.0802435045
HIV,opisthokonta,6,m2,-84010.1916,157,168334.3833,168433.0155,169039.9026,2,45.3259610695
HIV,opisthokonta,6,m3,-85361.8903,157,171037.7806,171136.4128,171743.2999,4,54.555162756600026
HIV,opisthokonta,6,m1,-82175.6722,157,164665.3443,164763.9765,165370.8637,2,38.694295121599986
HIV,opisthokonta,6,m5,-96250.7230,137,192775.4461,192847.7443,193391.0903,8,62.26212848570002
HIV,opisthokonta,6,m4,-87164.5893,137,174603.1787,174675.4770,175218.8230,4,40.70596562030001
HIV,opisthokonta,6,poisson,-88357.6504,137,176989.3009,177061.5992,177604.9452,6,33.356655314
HIV,prum,6,m5,-51960.1950,397,104714.3900,105915.9565,106498.4103,56,11.807610373200012
HIV,prum,6,m4,-46217.6864,399,93233.3727,94456.3612,95026.3805,50,13.982011793700014
HIV,prum,6,m2,-44503.0603,398,89802.1206,91014.3496,91590.6346,44,13.537991641900001
HIV,prum,6,m3,-45287.4855,399,91372.9711,92595.9596,93165.9789,40,13.608416438600004
HIV,prum,6,m1,-43388.5731,398,87573.1462,88785.3752,89361.6602,46,10.702620914800013
HIV,prum,6,poisson,-46752.6574,397,94299.3148,95500.8814,96083.3351,52,9.709947081000001
HIV,prum,6,GTR20,-41014.0717,605,83238.1435,96570.1435,85956.8645,44,9.773091405900015
HIV,ruhfel,6,m5,-153535.3406,705,308480.6811,1303940.6811,311648.7776,98,70.50166879930015
HIV,ruhfel,6,m4,-137726.0046,724,276900.0092,1326700.0092,280153.4870,82,50.41685700799997
HIV,ruhfel,6,GTR20,-121856.1297,913,245538.2593,1914502.2593,249641.0566,78,43.67306156310001
HIV,ruhfel,6,m1,-128698.2123,725,258846.4245,1311546.4245,262104.3961,74,45.88654448439997
HIV,ruhfel,6,m2,-132136.7769,705,265683.5539,1261143.5539,268851.6503,88,44.49570573950002
HIV,ruhfel,6,m3,-134474.3284,724,270396.6568,1320196.6568,273650.1346,78,47.571802648699986
HIV,ruhfel,6,poisson,-138452.6948,705,278315.3897,1273775.3897,281483.4861,82,41.25108850289998
HIV,salichos,6,poisson,-32092.1624,43,64270.3247,64276.4576,64463.5561,4,13.2303472651
HIV,salichos,6,m4,-31681.5109,63,63489.0218,63502.5294,63772.1283,4,32.3139109257
HIV,salichos,6,m5,-34413.7605,43,68913.5211,68919.6540,69106.7525,2,32.4388626439
HIV,salichos,6,m3,-31111.2804,62,62346.5608,62359.6244,62625.1736,2,18.965472066800004
HIV,salichos,6,m2,-30871.8942,44,61831.7884,61838.2170,62029.5136,2,16.795277591799994
HIV,salichos,6,m1,-30246.1450,63,60618.2901,60631.7976,60901.3966,2,17.7139054872
HIV,salichos,6,GTR20,-29224.5187,251,58951.0374,59260.3381,60078.9696,0,15.1160764668
HIV,rayfinned,6,m1,-75642.0914,627,152538.1828,176402.1828,155355.7665,54,21.796680092100033
HIV,rayfinned,6,m3,-79611.8729,608,160439.7458,174680.9766,163171.9481,56,26.942788257100002
HIV,rayfinned,6,m2,-77952.6115,627,157159.2229,181023.2229,159976.8066,58,21.07913044699998
HIV,rayfinned,6,m4,-81477.2825,608,164170.5651,178411.7959,166902.7674,48,25.905451237999966
HIV,rayfinned,6,m5,-91801.2218,607,184816.4435,198743.0850,187544.1521,58,22.49053107050003
HIV,rayfinned,6,poisson,-81960.6547,607,165135.3093,179061.9508,167863.0179,58,18.431164813500004
HIV,rayfinned,6,GTR20,-71560.9885,815,144751.9771,1474831.9771,148414.3864,48,18.59171128660003
HIV,spiralia,6,GTR20,-49665.4412,411,100152.8824,101512.9788,101999.8153,2,15.222193590300003
HIV,spiralia,6,m4,-56353.6021,204,113115.2043,113298.6253,114031.9300,0,16.295563950699997
HIV,spiralia,6,m5,-63548.6752,203,127503.3505,127684.5846,128415.5825,6,19.65627619510001
HIV,spiralia,6,m3,-55197.5247,203,110801.0494,110982.2835,111713.2814,4,15.027561746099996
HIV,spiralia,6,m2,-54114.1125,204,108636.2251,108819.6461,109552.9509,2,20.857347950300014
HIV,spiralia,6,m1,-52638.5878,204,105685.1755,105868.5966,106601.9013,2,16.013990292800003
HIV,spiralia,6,poisson,-57111.4807,203,114628.9614,114810.1955,115541.1934,4,14.907209829599998
HIV,dosreis,7,m4,-104456.7148,546,210005.4296,215245.1138,212459.0192,14,27.8677287492
HIV,dosreis,7,m5,-118792.7082,545,238675.4165,243850.5469,241124.5123,22,34.05335822890003
HIV,dosreis,7,m3,-102150.6697,546,205393.3394,210633.0236,207846.9290,18,27.92247148899999
HIV,dosreis,7,GTR20,-91920.6027,753,185347.2055,1320871.2055,188731.0021,16,26.065375119499993
HIV,dosreis,7,m2,-100350.5210,564,201829.0419,208467.7919,204363.5191,12,25.97471932760001
HIV,dosreis,7,m1,-97607.0304,546,196306.0609,201545.7451,198759.6505,18,27.409407792699977
HIV,dosreis,7,poisson,-105613.5561,545,212317.1121,217492.2425,214766.2079,18,25.613149822499988
HIV,andersen,7,m4,-42913.3213,355,86536.6427,87365.3640,88131.9253,78,16.396343234200017
HIV,andersen,7,GTR20,-38132.8977,561,77387.7953,83757.1287,79908.7912,70,11.428520940400004
HIV,andersen,7,m5,-47668.4141,353,96042.8283,96856.9130,97629.1234,74,15.856752156500017
HIV,andersen,7,m1,-40298.5946,373,81343.1893,82315.3286,83019.3595,76,12.034510871300006
HIV,andersen,7,m3,-41944.7101,374,84637.4202,85618.1894,86318.0841,80,12.823957224600012
HIV,andersen,7,m2,-41332.6147,373,83411.2294,84383.3688,85087.3996,72,12.448208289600007
HIV,andersen,7,poisson,-43383.7336,353,87473.4671,88287.5518,89059.7622,54,10.933386895600004
HIV,opisthokonta,7,m4,-87203.6322,156,174719.2645,174816.4549,175420.2901,2,40.91774267039999
HIV,opisthokonta,7,m5,-96805.1058,137,193884.2116,193956.5099,194499.8559,6,63.429514530399985
HIV,opisthokonta,7,poisson,-88272.2847,137,176818.5694,176890.8677,177434.2137,2,33.1148286099
HIV,opisthokonta,7,m1,-82181.9876,157,164677.9753,164776.6075,165383.4946,0,37.71962542339998
HIV,opisthokonta,7,m3,-85400.8762,138,171077.7525,171151.2467,171697.8905,0,44.9448039248
HIV,opisthokonta,7,m2,-84106.1411,157,168526.2823,168624.9145,169231.8016,0,43.770536428499994
HIV,opisthokonta,7,GTR20,-78785.7324,345,158261.4649,159019.3696,159811.8099,0,35.91474632759999
HIV,prum,7,poisson,-47427.9119,397,95649.8237,96851.3903,97433.8440,50,9.904069113599999
HIV,prum,7,GTR20,-41599.6746,605,84409.3493,97741.3493,87128.0703,46,9.955201643600002
HIV,prum,7,m1,-43951.3194,398,88698.6389,89910.8679,90487.1529,46,10.970676763099997
HIV,prum,7,m3,-46035.5189,418,92907.0378,94354.4923,94785.4269,52,11.053128328900007
HIV,prum,7,m2,-45172.8664,398,91141.7328,92353.9618,92930.2468,50,13.539669214100012
HIV,prum,7,m4,-47127.7625,399,95053.5250,96276.5135,96846.5328,50,10.986114137500008
HIV,prum,7,m5,-53486.1484,397,107766.2969,108967.8634,109550.3172,48,11.935472906700019
HIV,ruhfel,7,m3,-135026.3488,722,271496.6977,1315508.6977,274741.1879,86,48.2087180336
HIV,ruhfel,7,GTR20,-122968.8756,911,247759.7513,1909423.7513,251853.5610,68,44.00191825579999
HIV,ruhfel,7,m2,-133117.0619,722,267678.1237,1311690.1237,270922.6140,78,49.720563744899984
HIV,ruhfel,7,m1,-129873.8704,723,261193.7409,1308097.7409,264442.7249,80,45.729807613899965
HIV,ruhfel,7,m4,-138389.3216,722,278222.6432,1322234.6432,281467.1335,84,51.72991888699997
HIV,ruhfel,7,m5,-154862.4353,703,311130.8706,1300954.8706,314289.9795,84,73.50000680560012
HIV,ruhfel,7,poisson,-139301.7512,703,280009.5024,1269833.5024,283168.6113,74,41.41299379839998
HIV,salichos,7,poisson,-31610.1511,43,63306.3023,63312.4352,63499.5337,2,12.890883299899999
HIV,salichos,7,m1,-29820.8292,63,59767.6585,59781.1660,60050.7650,6,16.891777034999997
HIV,salichos,7,m2,-30433.5620,44,60955.1240,60961.5525,61152.8491,2,15.226872465500001
HIV,salichos,7,GTR20,-28833.7388,251,58169.4777,58478.7784,59297.4099,0,14.585670388400002
HIV,salichos,7,m3,-30709.5015,43,61505.0029,61511.1358,61698.2343,4,15.828145936899997
HIV,salichos,7,m5,-34038.7478,44,68165.4955,68171.9241,68363.2207,6,28.862611001700003
HIV,salichos,7,m4,-31326.1557,45,62742.3115,62749.0432,62944.5304,4,16.950276316999997
HIV,rayfinned,7,poisson,-82820.8584,607,166855.7168,180782.3583,169583.4254,46,18.688337668399996
HIV,rayfinned,7,GTR20,-72211.4503,815,146052.9005,1476132.9005,149715.3099,48,18.8439902102
HIV,rayfinned,7,m5,-92350.5750,607,185915.1500,199841.7915,188642.8586,50,24.595620134100013
HIV,rayfinned,7,m4,-82067.1045,608,165350.2089,179591.4397,168082.4112,48,26.559362971600002
HIV,rayfinned,7,m2,-78912.6307,608,159041.2615,173282.4922,161773.4638,50,19.546277240300007
HIV,rayfinned,7,m3,-80305.7806,626,161863.5612,184951.9141,164676.6511,50,19.307873101100014
HIV,rayfinned,7,m1,-76738.4895,627,154730.9791,178594.9791,157548.5627,44,21.581321885000012
HIV,spiralia,7,m1,-53597.1373,204,107602.2745,107785.6956,108519.0003,4,16.3834432363
HIV,spiralia,7,m2,-54992.1638,204,110392.3275,110575.7486,111309.0533,4,18.11221548239999
HIV,spiralia,7,m3,-56148.9230,203,112703.8459,112885.0801,113616.0780,2,16.820399549499996
HIV,spiralia,7,m5,-64408.0365,203,129222.0731,129403.3072,130134.3051,6,20.839725746799992
HIV,spiralia,7,m4,-57300.3882,204,115008.7763,115192.1974,115925.5021,6,17.2102818233
HIV,spiralia,7,GTR20,-50542.2395,411,101906.4790,103266.5754,103753.4119,2,15.541484043599997
HIV,spiralia,7,poisson,-58094.7064,203,116595.4128,116776.6470,117507.6449,0,15.1798357466
HIV,dosreis,8,m1,-97133.8036,565,195397.6073,202130.0283,197936.5782,18,29.129255436599998
HIV,dosreis,8,m3,-102130.6361,564,205389.2722,212028.0222,207923.7493,12,26.137561855699968
HIV,dosreis,8,m2,-100173.5091,546,201439.0181,206678.7023,203892.6077,16,34.24840272029996
HIV,dosreis,8,m4,-104482.4095,564,210092.8190,216731.5690,212627.2961,16,27.470450299799985
HIV,dosreis,8,m5,-118362.8693,545,237815.7387,242990.8691,240264.8345,22,33.59117799060004
HIV,dosreis,8,poisson,-105540.8913,545,212171.7825,217346.9129,214620.8784,12,25.624224857599987
HIV,dosreis,8,GTR20,-91770.0535,753,185046.1070,1320570.1070,188429.9037,14,26.05493951220002
HIV,andersen,8,poisson,-44365.9619,351,89433.9237,90233.6130,91011.2313,46,11.135078217900006
HIV,andersen,8,GTR20,-39222.2022,559,79562.4044,85761.2163,82074.4128,46,11.686577001400007
HIV,andersen,8,m3,-43050.5582,371,86843.1163,87798.2167,88510.2990,48,12.409054382599995
HIV,andersen,8,m2,-42348.9274,351,85399.8548,86199.5441,86977.1624,48,11.817945233099996
HIV,andersen,8,m1,-41325.8922,371,83393.7844,84348.8847,85060.9670,54,13.344224904700003
HIV,andersen,8,m4,-43987.1254,353,88680.2508,89494.3355,90266.5459,48,16.503303387200006
HIV,andersen,8,m5,-48825.8267,351,98353.6533,99153.3426,99930.9609,46,17.027534097
HIV,opisthokonta,8,GTR20,-78167.4250,345,157024.8499,157782.7547,158575.1950,0,35.42647262440001
HIV,opisthokonta,8,poisson,-87742.4078,137,175758.8157,175831.1140,176374.4600,2,32.771237753
HIV,opisthokonta,8,m3,-84572.1342,156,169456.2684,169553.4589,170157.2940,4,42.09972367879999
HIV,opisthokonta,8,m2,-83332.9231,157,166979.8461,167078.4784,167685.3655,2,46.35233966380002
HIV,opisthokonta,8,m1,-81374.8744,157,163063.7488,163162.3810,163769.2682,4,37.95837438779999
HIV,opisthokonta,8,m4,-86395.6131,156,173103.2262,173200.4167,173804.2518,6,40.25035284690003
HIV,opisthokonta,8,m5,-95861.8342,137,191997.6684,192069.9667,192613.3127,8,63.269722113599975
HIV,prum,8,GTR20,-41256.0986,605,83722.1973,97054.1973,86440.9183,34,9.873906553200007
HIV,prum,8,m4,-46312.8915,418,93461.7831,94909.2376,95340.1722,40,11.590833964300005
HIV,prum,8,poisson,-47175.5165,397,95145.0330,96346.5995,96929.0533,38,9.822309290500002
HIV,prum,8,m5,-52550.5136,397,105895.0273,107096.5938,107679.0476,38,12.746793325099992
HIV,prum,8,m3,-45542.7182,399,91883.4364,93106.4249,93676.4442,32,10.567255899000003
HIV,prum,8,m2,-44712.7224,417,90259.4448,91694.0621,92133.3401,34,11.983300812799994
HIV,prum,8,m1,-43293.2343,417,87420.4686,88855.0858,89294.3639,36,10.9001014253
HIV,ruhfel,8,m4,-138148.7078,704,277705.4157,1270345.4157,280869.0184,88,44.81432077399996
HIV,ruhfel,8,m5,-153965.9343,703,309337.8686,1299161.8686,312496.9775,90,68.82679993850012
HIV,ruhfel,8,m1,-129209.4083,723,259864.8165,1306768.8165,263113.8005,86,45.169180116100016
HIV,ruhfel,8,m3,-134795.7170,722,271035.4341,1315047.4341,274279.9243,90,46.67094907879999
HIV,ruhfel,8,m2,-132414.2140,723,266274.4280,1313178.4280,269523.4120,86,48.00385463249998
HIV,ruhfel,8,poisson,-138523.5720,703,278453.1439,1268277.1439,281612.2529,70,40.936812078399946
HIV,ruhfel,8,GTR20,-122153.1107,911,246128.2213,1907792.2213,250222.0311,74,43.23451016209997
HIV,salichos,8,GTR20,-29327.7580,251,59157.5161,59466.8168,60285.4483,4,14.981619140400001
HIV,salichos,8,poisson,-31968.7840,43,64023.5679,64029.7008,64216.7993,6,13.346068619199997
HIV,salichos,8,m5,-34640.7092,43,69367.4183,69373.5512,69560.6498,8,32.352883311899994
HIV,salichos,8,m4,-31820.8080,63,63767.6161,63781.1236,64050.7226,8,33.532234787600004
HIV,salichos,8,m2,-30834.5309,63,61795.0618,61808.5693,62078.1683,4,20.8602628483
HIV,salichos,8,m3,-31167.5621,62,62459.1242,62472.1877,62737.7369,4,20.169407726899998
HIV,salichos,8,m1,-30356.1807,63,60838.3614,60851.8689,61121.4679,4,17.8478664993
HIV,rayfinned,8,GTR20,-71506.3027,815,144642.6054,1474722.6054,148305.0148,56,18.72145984870001
HIV,rayfinned,8,poisson,-82068.5965,607,165351.1931,179277.8346,168078.9017,50,18.52576161510001
HIV,rayfinned,8,m1,-76164.2667,627,153582.5335,177446.5335,156400.1172,52,20.201758765099996
HIV,rayfinned,8,m2,-78290.9299,608,157797.8598,172039.0905,160530.0621,66,19.068961257000016
HIV,rayfinned,8,m3,-79991.9382,608,161199.8763,175441.1071,163932.0787,64,20.166681394600012
HIV,rayfinned,8,m5,-92393.9403,607,186001.8806,199928.5221,188729.5892,72,23.826405898500028
HIV,rayfinned,8,m4,-81587.6463,609,164393.2926,178961.5279,167129.9887,60,25.841469512100016
HIV,spiralia,8,m5,-63674.6887,203,127755.3773,127936.6115,128667.6094,10,20.281234223799995
HIV,spiralia,8,m4,-56553.8613,204,113515.7226,113699.1437,114432.4484,6,17.888910748100002
HIV,spiralia,8,m2,-54344.6794,204,109097.3588,109280.7799,110014.0846,2,21.81224426890001
HIV,spiralia,8,m3,-55321.0424,204,111050.0847,111233.5058,111966.8105,6,17.739642694399997
HIV,spiralia,8,m1,-52551.6412,223,105549.2825,105777.8957,106551.3896,2,18.082835320799994
HIV,spiralia,8,GTR20,-49938.0665,411,100698.1331,102058.2295,102545.0659,2,15.373418162999997
HIV,spiralia,8,poisson,-57394.3300,203,115194.6601,115375.8942,116106.8921,6,15.035359838000007
HIV,dosreis,9,GTR20,-91155.5102,753,183817.0204,1319341.0204,187200.8170,12,25.732988475800013
HIV,dosreis,9,poisson,-104654.7028,545,210399.4056,215574.5360,212848.5014,8,25.367140441899984
HIV,dosreis,9,m5,-116363.8837,545,233817.7675,238992.8979,236266.8633,22,33.3295423812
HIV,dosreis,9,m4,-103289.8274,546,207671.6547,212911.3390,210125.2443,14,26.722211817100003
HIV,dosreis,9,m2,-99186.3569,564,199500.7137,206139.4637,202035.1909,14,26.722864038900028
HIV,dosreis,9,m3,-101263.4016,545,203616.8032,208791.9336,206065.8990,12,25.476299319800003
HIV,dosreis,9,m1,-96431.2212,565,193992.4425,200724.8635,196531.4134,16,29.480711482499988
HIV,andersen,9,m5,-49669.3712,351,100040.7424,100840.4317,101618.0500,72,17.771598963200013
HIV,andersen,9,m4,-44599.8949,353,89905.7897,90719.8744,91492.0848,76,16.27792686750001
HIV,andersen,9,poisson,-44683.7171,351,90069.4341,90869.1235,91646.7417,64,11.177238024000001
HIV,andersen,9,m1,-41843.5701,352,84391.1401,85197.9973,85972.9415,70,12.147993225499995
HIV,andersen,9,m2,-42789.8644,352,86283.7289,87090.5860,87865.5302,70,11.578035292299992
HIV,andersen,9,m3,-43495.3250,351,87692.6500,88492.3393,89269.9576,66,13.076567741700016
HIV,andersen,9,GTR20,-39527.4424,559,80172.8849,86371.6968,82684.8933,70,11.813485534600005
HIV,opisthokonta,9,poisson,-88207.4567,137,176688.9133,176761.2116,177304.5576,6,33.22532845640001
HIV,opisthokonta,9,m5,-96619.5550,137,193513.1100,193585.4082,194128.7542,6,63.410892617399966
HIV,opisthokonta,9,m4,-87299.4765,156,174910.9530,175008.1434,175611.9786,4,43.43369374399998
HIV,opisthokonta,9,m1,-82249.3457,157,164812.6914,164911.3236,165518.2107,6,38.8049975555
HIV,opisthokonta,9,m2,-84052.0177,157,168418.0354,168516.6676,169123.5548,6,44.6597998871
HIV,opisthokonta,9,m3,-85328.4111,137,170930.8223,171003.1205,171546.4665,4,35.2395752486
HIV,opisthokonta,9,GTR20,-78611.1246,345,157912.2492,158670.1539,159462.5942,2,36.077696607499995
HIV,prum,9,m1,-43050.6848,398,86897.3695,88109.5985,88685.8835,54,10.2708807583
HIV,prum,9,m2,-44237.8526,398,89271.7053,90483.9343,91060.2193,42,9.746675820699997
HIV,prum,9,m3,-45133.8160,398,91063.6320,92275.8610,92852.1460,56,10.380705044600004
HIV,prum,9,m5,-52183.4544,397,105160.9088,106362.4753,106944.9290,48,11.840919886300002
HIV,prum,9,m4,-46072.8606,399,92943.7212,94166.7098,94736.7290,50,14.30286714500001
HIV,prum,9,GTR20,-40697.5580,605,82605.1161,95937.1161,85323.8372,50,9.699238057600025
HIV,prum,9,poisson,-46542.5924,397,93879.1848,95080.7514,95663.2051,58,9.6537806844
HIV,ruhfel,9,poisson,-140949.1357,701,283300.2714,1267504.2714,286450.3928,82,41.93527183589999
HIV,ruhfel,9,GTR20,-124179.5190,909,250177.0381,1904557.0381,254261.8603,74,44.858625501099965
HIV,ruhfel,9,m2,-134482.1644,721,270406.3289,1311530.3289,273646.3254,86,55.98171632869997
HIV,ruhfel,9,m3,-136693.9785,702,274791.9570,1261803.9570,277946.5722,78,54.52733166069993
HIV,ruhfel,9,m1,-130809.1334,721,263060.2667,1304184.2667,266300.2633,76,46.56984934470001
HIV,ruhfel,9,m5,-156384.4202,701,314170.8403,1298374.8403,317320.9618,100,75.49358065740014
HIV,ruhfel,9,m4,-139814.2363,702,281032.4725,1268044.4725,284187.0877,82,63.174320663299994
HIV,salichos,9,m1,-29567.6874,63,59261.3747,59274.8822,59544.4812,6,16.779435223799993
HIV,salichos,9,m3,-30475.9015,62,61075.8031,61088.8666,61354.4158,2,16.8930765489
HIV,salichos,9,m2,-30136.1840,44,60360.3680,60366.7966,60558.0932,6,15.940586362900003
HIV,salichos,9,m4,-31099.9301,63,62325.8603,62339.3678,62608.9668,4,32.6148426204
HIV,salichos,9,m5,-33942.4306,43,67970.8612,67976.9941,68164.0926,10,29.291462123400006
HIV,salichos,9,GTR20,-28539.0177,251,57580.0354,57889.3362,58707.9676,4,14.066814781700002
HIV,salichos,9,poisson,-31275.8662,43,62637.7325,62643.8654,62830.9639,2,12.627785117800004
HIV,rayfinned,9,m4,-81916.2855,608,165048.5710,179289.8018,167780.7733,56,27.925303793000026
HIV,rayfinned,9,m5,-92562.2073,607,186338.4146,200265.0561,189066.1231,52,23.987375567400015
HIV,rayfinned,9,m3,-80235.2253,608,161686.4506,175927.6813,164418.6529,46,20.69948589170003
HIV,rayfinned,9,m2,-78718.0276,608,158652.0551,172893.2859,161384.2575,56,25.930911964099987
HIV,rayfinned,9,m1,-76563.0808,627,154380.1616,178244.1616,157197.7453,46,21.82763002930001
HIV,rayfinned,9,GTR20,-72508.0307,815,146646.0614,1476726.0614,150308.4707,48,18.92123721260002
HIV,rayfinned,9,poisson,-82918.2788,607,167050.5576,180977.1991,169778.2662,54,18.76628666270002
HIV,spiralia,9,poisson,-57702.2232,203,115810.4464,115991.6805,116722.6784,4,15.078853300999992
HIV,spiralia,9,GTR20,-50396.2343,411,101614.4686,102974.5650,103461.4014,2,15.472642200799989
HIV,spiralia,9,m1,-53187.5426,223,106821.0853,107049.6985,107823.1924,4,16.533054309099995
HIV,spiralia,9,m3,-55733.5188,222,111911.0376,112137.0924,112908.6509,4,15.466014373100004
HIV,spiralia,9,m2,-54698.8707,223,109843.7413,110072.3546,110845.8484,2,16.26088811929999
HIV,spiralia,9,m4,-56793.3835,222,114030.7671,114256.8219,115028.3804,4,16.436885310299992
HIV,spiralia,9,m5,-63806.4171,203,128018.8342,128200.0683,128931.0662,4,20.97722738329999
HIV,dosreis,10,m1,-98428.7862,546,197949.5725,203189.2567,200403.1621,8,27.2997778248
HIV,dosreis,10,GTR20,-92800.2674,753,187106.5349,1322630.5349,190490.3315,6,26.36354930470002
HIV,dosreis,10,m3,-103085.1032,564,207298.2064,213936.9564,209832.6836,4,26.981334053600012
HIV,dosreis,10,m2,-101047.1467,564,203222.2934,209861.0434,205756.7705,8,27.337168051999985
HIV,dosreis,10,m4,-105187.4593,564,211502.9187,218141.6687,214037.3958,8,27.544730818899986
HIV,dosreis,10,m5,-118129.4600,545,237348.9200,242524.0505,239798.0159,8,34.66133075640004
HIV,dosreis,10,poisson,-106646.2025,545,214382.4050,219557.5354,216831.5008,6,25.913147634099985
HIV,andersen,10,m1,-42011.4848,371,84764.9696,85720.0700,86432.1523,70,13.61711167710001
HIV,andersen,10,m2,-43132.8536,352,86969.7073,87776.5644,88551.5086,70,12.380932832400005
HIV,andersen,10,m3,-43788.0063,370,88316.0126,89262.7023,89978.7015,68,12.987325529800007
