name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
HA,salichos,10,r3,inferredtree,-22340.8402,62,44805.6803,44821.2731,45074.4537,6,12.096918901100002
HA,salichos,10,r4,inferredtree,-23097.9203,62,46319.8407,46335.4335,46588.6140,6,13.800703294199998
HA,salichos,10,r5,inferredtree,-24109.7966,43,48305.5932,48312.8701,48492.0005,6,15.996097712099996
HA,salichos,10,poisson,optimizedtruetree,-22324.5306,43,44735.0611,44742.3381,44921.4685,0,8.7022539377
HA,salichos,10,r1,optimizedtruetree,-20764.7943,63,41655.5885,41671.7165,41928.6969,0,10.661366429399997
HA,salichos,10,r2,optimizedtruetree,-21659.3878,44,43406.7756,43414.4057,43597.5180,0,10.0598350805
HA,salichos,10,r3,optimizedtruetree,-22372.1198,62,44868.2396,44883.8324,45137.0130,0,12.318371930799994
HA,salichos,10,r4,optimizedtruetree,-23131.6212,62,46387.2423,46402.8352,46656.0157,0,14.0903578041
HA,salichos,10,r5,optimizedtruetree,-24139.9102,43,48365.8203,48373.0972,48552.2276,0,16.286111902600002
HA,rayfinned,10,poisson,inferredtree,-53381.2590,607,107976.5180,846088.5180,110607.8960,62,13.182438099199993
HA,rayfinned,10,r1,inferredtree,-48359.1567,608,97934.3133,838478.3133,100570.0263,82,15.841616066000011
HA,rayfinned,10,r2,inferredtree,-50695.7217,627,102645.4434,890157.4434,105363.5224,78,14.866660863400003
HA,rayfinned,10,r3,inferredtree,-52827.3787,608,106870.7574,847414.7574,109506.4704,82,14.652966808100006
HA,rayfinned,10,r4,inferredtree,-55425.0787,609,112068.1574,855048.1574,114708.2054,78,41.18953134600001
HA,rayfinned,10,r5,inferredtree,-57857.6186,607,116929.2373,855041.2373,119560.6152,82,16.749368616700004
HA,rayfinned,10,poisson,optimizedtruetree,-53410.3410,607,108034.6819,846146.6819,110666.0599,0,13.196394152600003
HA,rayfinned,10,r1,optimizedtruetree,-48386.3011,608,97988.6023,838532.6023,100624.3153,0,15.993490540900003
HA,rayfinned,10,r2,optimizedtruetree,-50723.1960,627,102700.3920,890212.3920,105418.4710,0,14.90461401010001
HA,rayfinned,10,r3,optimizedtruetree,-52858.5775,608,106933.1550,847477.1550,109568.8680,0,14.666100282199997
HA,rayfinned,10,r4,optimizedtruetree,-55465.0403,609,112148.0806,855128.0806,114788.1286,0,41.147029033399974
HA,rayfinned,10,r5,optimizedtruetree,-57906.8795,607,117027.7590,855139.7590,119659.1370,0,16.773711687
HA,spiralia,10,poisson,inferredtree,-38845.1340,203,78096.2680,78326.3347,78976.2840,14,10.909312338599994
HA,spiralia,10,r1,inferredtree,-34968.2621,223,70382.5243,70676.3596,71349.2414,6,14.243716173199997
HA,spiralia,10,r2,inferredtree,-37063.1890,204,74534.3781,74767.3586,75418.7291,12,11.484968705499998
HA,spiralia,10,r3,inferredtree,-39053.9693,204,78515.9387,78748.9192,79400.2897,14,31.210746151700015
HA,spiralia,10,r4,inferredtree,-41285.0035,204,82978.0070,83210.9875,83862.3581,14,14.219914502199988
HA,spiralia,10,r5,inferredtree,-43037.9073,203,86481.8146,86711.8813,87361.8306,18,14.909553960099986
HA,spiralia,10,poisson,optimizedtruetree,-38856.3684,203,78118.7367,78348.8034,78998.7528,0,10.922412790299997
HA,spiralia,10,r1,optimizedtruetree,-34968.2710,223,70382.5420,70676.3773,71349.2591,0,14.266007679299992
HA,spiralia,10,r2,optimizedtruetree,-37067.1855,204,74542.3710,74775.3515,75426.7221,0,11.48958650109999
HA,spiralia,10,r3,optimizedtruetree,-39059.6681,204,78527.3362,78760.3167,79411.6873,0,31.325739753300027
HA,spiralia,10,r4,optimizedtruetree,-41295.8246,204,82999.6492,83232.6297,83884.0002,0,14.228347508799997
HA,spiralia,10,r5,optimizedtruetree,-43045.4913,203,86496.9825,86727.0492,87376.9985,0,14.903939188200008
HA,andersen,11,poisson,inferredtree,-30594.8939,349,61887.7878,63029.3766,63400.7218,88,8.217526140999995
HA,andersen,11,r1,inferredtree,-28113.6003,350,56927.2005,58080.7216,58444.4695,84,8.697865429499997
HA,andersen,11,r2,inferredtree,-29348.9177,369,59435.8355,60843.3613,61035.4705,90,8.892301048700006
HA,andersen,11,r3,inferredtree,-30644.7533,349,61987.5065,63129.0953,63500.4405,88,9.5562989795
HA,andersen,11,r4,inferredtree,-32151.7573,350,65003.5147,66157.0358,66520.7836,88,10.8994900002
HA,andersen,11,r5,inferredtree,-33294.8183,349,67287.6366,68429.2254,68800.5705,88,11.260929471699995
HA,andersen,11,poisson,optimizedtruetree,-30637.5320,349,61973.0641,63114.6528,63485.9980,12,8.246689011400004
HA,andersen,11,r1,optimizedtruetree,-28141.7951,350,56983.5903,58137.1114,58500.8592,12,8.720630584799991
HA,andersen,11,r2,optimizedtruetree,-29385.2403,369,59508.4805,60916.0063,61108.1155,12,8.9179335235
HA,andersen,11,r3,optimizedtruetree,-30689.4226,349,62076.8453,63218.4341,63589.7792,12,9.590002397000003
HA,andersen,11,r4,optimizedtruetree,-32194.5064,350,65089.0128,66242.5339,66606.2817,12,10.935063904899996
HA,andersen,11,r5,optimizedtruetree,-33348.6399,349,67395.2798,68536.8686,68908.2137,12,11.30339808100001
HA,dosreis,11,poisson,inferredtree,-68720.5721,545,138531.1441,171594.4775,140893.7487,26,18.151179062700013
HA,dosreis,11,r1,inferredtree,-62229.0795,546,125550.1591,160686.8649,127917.0987,30,20.202581061999993
HA,dosreis,11,r2,inferredtree,-65457.4077,546,132006.8155,167143.5214,134373.7551,24,18.030169810700016
HA,dosreis,11,r3,inferredtree,-68489.2564,545,138068.5129,171131.8462,140431.1174,36,19.60040101679999
HA,dosreis,11,r4,inferredtree,-71673.8141,547,144441.6283,181911.1283,146812.9029,38,44.785708222700016
HA,dosreis,11,r5,inferredtree,-75065.1414,545,151220.2829,184283.6162,153582.8875,36,22.324626323800018
HA,dosreis,11,poisson,optimizedtruetree,-68754.7764,545,138599.5527,171662.8861,140962.1573,0,18.176326287699993
HA,dosreis,11,r1,optimizedtruetree,-62256.9666,546,125605.9332,160742.6391,127972.8728,0,20.133509453899993
HA,dosreis,11,r2,optimizedtruetree,-65485.0247,546,132062.0493,167198.7552,134428.9890,0,18.05422298
HA,dosreis,11,r3,optimizedtruetree,-68531.0201,545,138152.0401,171215.3735,140514.6447,0,19.626064068600023
HA,dosreis,11,r4,optimizedtruetree,-71728.9636,547,144551.9271,182021.4271,146923.2018,0,44.80816843300002
HA,dosreis,11,r5,optimizedtruetree,-75124.5746,545,151339.1491,184402.4824,153701.7537,0,22.35826736549999
HA,opisthokonta,11,poisson,inferredtree,-60307.3638,137,120888.7276,120977.4882,121482.6301,8,22.631272039300015
HA,opisthokonta,11,r1,inferredtree,-54739.5528,157,109793.1055,109915.3026,110473.7091,10,26.8876885949
HA,opisthokonta,11,r2,inferredtree,-57410.8631,156,115133.7261,115254.0799,115809.9946,8,25.64173122970002
HA,opisthokonta,11,r3,inferredtree,-60497.2661,138,121270.5321,121360.8004,121868.7696,8,58.75643603450001
HA,opisthokonta,11,r4,inferredtree,-63411.2933,157,127136.5865,127258.7836,127817.1900,6,32.47228919429999
HA,opisthokonta,11,r5,inferredtree,-65762.4992,137,131798.9985,131887.7591,132392.9009,6,36.30733066149999
HA,opisthokonta,11,poisson,optimizedtruetree,-60328.1427,137,120930.2854,121019.0460,121524.1879,0,22.690871952799995
HA,opisthokonta,11,r1,optimizedtruetree,-54754.9038,157,109823.8076,109946.0047,110504.4111,0,27.004402856800006
HA,opisthokonta,11,r2,optimizedtruetree,-57434.7881,156,115181.5762,115301.9301,115857.8447,0,25.701668127000012
HA,opisthokonta,11,r3,optimizedtruetree,-60513.5988,138,121303.1977,121393.4659,121901.4352,0,59.4883684074
HA,opisthokonta,11,r4,optimizedtruetree,-63433.7225,157,127181.4450,127303.6420,127862.0485,0,32.53839045579999
HA,opisthokonta,11,r5,optimizedtruetree,-65794.8168,137,131863.6336,131952.3942,132457.5360,0,36.388284407699985
HA,prum,11,poisson,inferredtree,-31556.6942,397,63907.3884,65811.0752,65628.4049,84,7.234814925099993
HA,prum,11,r1,inferredtree,-28709.6893,417,58253.3786,60641.1320,60061.0962,76,8.501256755200005
HA,prum,11,r2,inferredtree,-30176.6727,418,61189.3454,63605.0971,63001.3981,76,11.002466662799993
HA,prum,11,r3,inferredtree,-31781.2183,398,64358.4367,66283.3094,66083.7883,84,18.961470225900012
HA,prum,11,r4,inferredtree,-33239.9880,398,67275.9761,69200.8488,69001.3277,88,8.616807904800003
HA,prum,11,r5,inferredtree,-34607.8819,397,70009.7637,71913.4505,71730.7803,84,8.788144369300001
HA,prum,11,poisson,optimizedtruetree,-31594.7632,397,63983.5264,65887.2132,65704.5430,0,7.258563228000004
HA,prum,11,r1,optimizedtruetree,-28734.3982,417,58302.7964,60690.5499,60110.5141,0,8.503862264700002
HA,prum,11,r2,optimizedtruetree,-30214.8296,418,61265.6592,63681.4109,63077.7119,0,10.909189165199999
HA,prum,11,r3,optimizedtruetree,-31830.9692,398,64457.9385,66382.8112,66183.2901,0,18.920061628000003
HA,prum,11,r4,optimizedtruetree,-33297.9045,398,67391.8091,69316.6818,69117.1607,0,8.639663571700002
HA,prum,11,r5,optimizedtruetree,-34691.9796,397,70177.9593,72081.6460,71898.9758,0,8.813862703099993
HA,ruhfel,11,poisson,inferredtree,-92293.6920,697,185981.3841,1158993.3841,189002.9169,110,28.581817572999988
HA,ruhfel,11,r1,inferredtree,-84234.4452,698,169864.8904,1145668.8904,172890.7583,104,29.3248001012
HA,ruhfel,11,r2,inferredtree,-88368.5008,716,178169.0017,1204913.0017,181272.9005,110,29.55932765950001
HA,ruhfel,11,r3,inferredtree,-92210.9799,697,185815.9598,1158827.9598,188837.4926,112,34.16301868430001
HA,ruhfel,11,r4,inferredtree,-96557.2713,698,194510.5427,1170314.5427,197536.4105,104,77.21389838760001
HA,ruhfel,11,r5,inferredtree,-100611.6148,697,202617.2297,1175629.2297,205638.7625,104,41.53277784600003
HA,ruhfel,11,poisson,optimizedtruetree,-92325.6526,697,186045.3051,1159057.3051,189066.8379,42,28.611880887300007
HA,ruhfel,11,r1,optimizedtruetree,-84249.5021,698,169895.0042,1145699.0042,172920.8721,42,29.27494769890003
HA,ruhfel,11,r2,optimizedtruetree,-88392.1446,716,178216.2893,1204960.2893,181320.1881,42,29.588552509099994
HA,ruhfel,11,r3,optimizedtruetree,-92240.4170,697,185874.8340,1158886.8340,188896.3668,42,34.180693958599974
HA,ruhfel,11,r4,optimizedtruetree,-96589.3139,698,194574.6277,1170378.6277,197600.4956,42,77.96493324109993
HA,ruhfel,11,r5,optimizedtruetree,-100655.0441,697,202704.0882,1175716.0882,205725.6210,42,41.55035844550001
HA,salichos,11,poisson,inferredtree,-21962.1315,43,44010.2629,44017.5399,44196.6703,10,8.3968661613
HA,salichos,11,r1,inferredtree,-20452.1307,63,41030.2614,41046.3894,41303.3698,8,10.472663626599996
HA,salichos,11,r2,inferredtree,-21297.1084,44,42682.2169,42689.8470,42872.9593,10,9.6480562235
HA,salichos,11,r3,inferredtree,-21973.8276,45,44037.6553,44045.6476,44232.7327,4,19.664333208400002
HA,salichos,11,r4,inferredtree,-22817.8377,63,45761.6754,45777.8034,46034.7838,6,13.055248295800004
HA,salichos,11,r5,inferredtree,-23578.4189,43,47242.8377,47250.1146,47429.2450,6,14.455714304800006
HA,salichos,11,poisson,optimizedtruetree,-21974.0354,43,44034.0708,44041.3477,44220.4781,0,8.4418305208
HA,salichos,11,r1,optimizedtruetree,-20460.1116,63,41046.2232,41062.3512,41319.3316,0,10.5192497073
HA,salichos,11,r2,optimizedtruetree,-21311.9371,44,42711.8742,42719.5043,42902.6166,0,9.7105857999
HA,salichos,11,r3,optimizedtruetree,-21983.2988,45,44056.5977,44064.5899,44251.6751,0,19.6736918355
HA,salichos,11,r4,optimizedtruetree,-22830.7591,63,45787.5181,45803.6461,46060.6265,0,13.173048243000002
HA,salichos,11,r5,optimizedtruetree,-23592.1179,43,47270.2358,47277.5127,47456.6431,0,14.584597082600004
HA,rayfinned,11,poisson,inferredtree,-52678.9215,605,106567.8431,839827.8431,109190.5509,94,12.978483896400014
HA,rayfinned,11,r1,inferredtree,-47761.7896,625,96773.5793,879273.5793,99482.9882,92,15.056393682000001
HA,rayfinned,11,r2,inferredtree,-50499.4356,606,102210.8713,837894.8713,104837.9141,92,12.824271797500005
HA,rayfinned,11,r3,inferredtree,-52956.3477,625,107162.6954,889662.6954,109872.1044,90,13.559813400999996
HA,rayfinned,11,r4,inferredtree,-55514.5587,606,112241.1173,847925.1173,114868.1602,102,36.47991909980001
HA,rayfinned,11,r5,inferredtree,-58055.8937,605,117321.7873,850581.7873,119944.4952,92,16.159276400699998
HA,rayfinned,11,poisson,optimizedtruetree,-52692.1415,605,106594.2830,839854.2830,109216.9908,2,12.985841727800004
HA,rayfinned,11,r1,optimizedtruetree,-47775.9208,625,96801.8417,879301.8417,99511.2506,2,15.114802413199996
HA,rayfinned,11,r2,optimizedtruetree,-50514.4362,606,102240.8724,837924.8724,104867.9153,2,12.831298025599992
HA,rayfinned,11,r3,optimizedtruetree,-52977.2460,625,107204.4920,889704.4920,109913.9010,2,13.560812258499993
HA,rayfinned,11,r4,optimizedtruetree,-55553.1111,606,112318.2223,848002.2223,114945.2651,2,36.356739248599965
HA,rayfinned,11,r5,optimizedtruetree,-58094.7939,605,117399.5879,850659.5879,120022.2957,2,16.16093620849998
HA,spiralia,11,poisson,inferredtree,-38328.1119,203,77062.2238,77292.2905,77942.2398,12,10.772935679700002
HA,spiralia,11,r1,inferredtree,-34701.9811,223,69849.9623,70143.7976,70816.6794,16,12.9482018221
HA,spiralia,11,r2,inferredtree,-36646.7322,223,73739.4644,74033.2997,74706.1815,12,11.4324635235
HA,spiralia,11,r3,inferredtree,-38522.9866,205,77455.9732,77691.8950,78344.6594,14,26.287635451800003
HA,spiralia,11,r4,inferredtree,-40687.9707,204,81783.9414,82016.9219,82668.2925,14,12.953477503399998
HA,spiralia,11,r5,inferredtree,-42350.8026,203,85107.6052,85337.6719,85987.6212,22,13.611107900000007
HA,spiralia,11,poisson,optimizedtruetree,-38342.9021,203,77091.8043,77321.8709,77971.8203,0,10.788597666699992
HA,spiralia,11,r1,optimizedtruetree,-34711.2735,223,69868.5471,70162.3824,70835.2642,0,12.948052998100003
HA,spiralia,11,r2,optimizedtruetree,-36653.3106,223,73752.6212,74046.4565,74719.3383,0,11.440849491000003
HA,spiralia,11,r3,optimizedtruetree,-38545.6862,205,77501.3724,77737.2942,78390.0586,0,26.33271562989999
HA,spiralia,11,r4,optimizedtruetree,-40713.6196,204,81835.2392,82068.2197,82719.5902,0,12.977084026699996
HA,spiralia,11,r5,optimizedtruetree,-42388.6115,203,85183.2231,85413.2897,86063.2391,0,13.635115829699991
HA,andersen,12,poisson,inferredtree,-30006.4417,351,60714.8835,61880.4684,62236.4875,86,7.915664672499996
HA,andersen,12,r1,inferredtree,-27729.5595,352,56163.1190,57340.9010,57689.0581,88,8.584690168399993
HA,andersen,12,r2,inferredtree,-28990.1218,370,58720.2437,60142.7307,60324.2138,94,8.433814461899996
HA,andersen,12,r3,inferredtree,-30267.1381,371,61276.2762,62713.9012,62884.5813,96,8.959231471099994
HA,andersen,12,r4,inferredtree,-31930.5307,352,64565.0614,65742.8434,66091.0005,98,18.6896213356
HA,andersen,12,r5,inferredtree,-32970.3620,351,66642.7240,67808.3089,68164.3281,100,11.018337680199997
HA,andersen,12,poisson,optimizedtruetree,-30054.2788,351,60810.5577,61976.1426,62332.1617,4,7.939348395500003
HA,andersen,12,r1,optimizedtruetree,-27769.8557,352,56243.7114,57421.4934,57769.6505,4,8.601535102200002
HA,andersen,12,r2,optimizedtruetree,-29036.8599,370,58813.7198,60236.2068,60417.6899,4,8.453941384100002
HA,andersen,12,r3,optimizedtruetree,-30324.0713,371,61390.1426,62827.7676,62998.4477,4,8.980410863499996
HA,andersen,12,r4,optimizedtruetree,-31989.2607,352,64682.5215,65860.3034,66208.4606,4,18.66869379890001
HA,andersen,12,r5,optimizedtruetree,-33030.1020,351,66762.2040,67927.7889,68283.8080,4,11.04222313630001
HA,dosreis,12,poisson,inferredtree,-69761.1918,545,140612.3835,173675.7169,142974.9881,26,18.445207464200003
HA,dosreis,12,r1,inferredtree,-63395.6285,547,127885.2570,165354.7570,130256.5317,36,20.240475019299982
HA,dosreis,12,r2,inferredtree,-66737.9647,546,134567.9295,169704.6354,136934.8691,22,18.549380039800006
HA,dosreis,12,r3,inferredtree,-69689.7151,545,140469.4302,173532.7636,142832.0348,32,20.559987405800012
HA,dosreis,12,r4,inferredtree,-73198.9409,547,147491.8818,184961.3818,149863.1564,38,47.6140963642
HA,dosreis,12,r5,inferredtree,-76648.1620,545,154386.3239,187449.6573,156748.9285,34,23.026536396700017
HA,dosreis,12,poisson,optimizedtruetree,-69782.7108,545,140655.4215,173718.7548,143018.0261,0,18.46914836130001
HA,dosreis,12,r1,optimizedtruetree,-63409.6816,547,127913.3632,165382.8632,130284.6379,0,20.147269504199965
HA,dosreis,12,r2,optimizedtruetree,-66763.2704,546,134618.5408,169755.2467,136985.4805,0,18.565738488100013
HA,dosreis,12,r3,optimizedtruetree,-69712.2107,545,140514.4213,173577.7547,142877.0259,0,20.58147117370002
HA,dosreis,12,r4,optimizedtruetree,-73226.2902,547,147546.5803,185016.0803,149917.8550,0,47.722044523300006
HA,dosreis,12,r5,optimizedtruetree,-76684.2668,545,154458.5335,187521.8669,156821.1381,0,23.054848629600038
HA,opisthokonta,12,poisson,inferredtree,-60188.2247,137,120650.4494,120739.2099,121244.3518,8,22.5037156258
HA,opisthokonta,12,r1,inferredtree,-55335.8065,157,110985.6129,111107.8100,111666.2165,8,26.240318150300006
HA,opisthokonta,12,r2,inferredtree,-58150.2567,139,116578.5134,116670.3059,117181.0859,6,27.292506328999988
HA,opisthokonta,12,r3,inferredtree,-61131.9335,138,122539.8671,122630.1353,123138.1046,12,63.04472463819998
HA,opisthokonta,12,r4,inferredtree,-64252.5855,157,128819.1710,128941.3680,129499.7745,12,32.127733918800004
HA,opisthokonta,12,r5,inferredtree,-66499.8942,137,133273.7885,133362.5490,133867.6909,12,36.694763090100004
HA,opisthokonta,12,poisson,optimizedtruetree,-60223.3520,137,120720.7039,120809.4645,121314.6064,0,22.5695405643
HA,opisthokonta,12,r1,optimizedtruetree,-55361.4197,157,111036.8394,111159.0364,111717.4429,0,26.346935888400004
HA,opisthokonta,12,r2,optimizedtruetree,-58174.2077,139,116626.4154,116718.2079,117228.9880,0,27.450226297700006
HA,opisthokonta,12,r3,optimizedtruetree,-61173.4259,138,122622.8518,122713.1201,123221.0893,0,62.15307407750002
HA,opisthokonta,12,r4,optimizedtruetree,-64307.4252,157,128928.8503,129051.0474,129609.4538,0,32.2660038824
HA,opisthokonta,12,r5,optimizedtruetree,-66561.7507,137,133397.5014,133486.2620,133991.4039,0,36.79138291289999
HA,prum,12,poisson,inferredtree,-30166.8693,397,61127.7385,63031.4253,62848.7551,86,6.852292143599994
HA,prum,12,r1,inferredtree,-27685.3252,398,56166.6505,58091.5232,57892.0021,80,7.7560896771999985
HA,prum,12,r2,inferredtree,-29068.0525,398,58932.1049,60856.9776,60657.4565,80,6.7376813678000005
HA,prum,12,r3,inferredtree,-30403.5301,398,61603.0603,63527.9330,63328.4119,80,7.401429137699994
HA,prum,12,r4,inferredtree,-31941.0646,398,64678.1293,66603.0020,66403.4809,92,21.242458502
HA,prum,12,r5,inferredtree,-33128.6124,397,67051.2248,68954.9115,68772.2413,94,8.154053927599993
HA,prum,12,poisson,optimizedtruetree,-30217.8110,397,61229.6220,63133.3087,62950.6385,0,6.8801354062000035
HA,prum,12,r1,optimizedtruetree,-27726.0701,398,56248.1402,58173.0129,57973.4918,0,7.7587350416
HA,prum,12,r2,optimizedtruetree,-29114.3458,398,59024.6915,60949.5643,60750.0431,0,6.761403540400005
HA,prum,12,r3,optimizedtruetree,-30454.4915,398,61704.9829,63629.8557,63430.3345,0,7.428576479899997
HA,prum,12,r4,optimizedtruetree,-31999.0927,398,64794.1854,66719.0581,66519.5370,0,21.390605144400002
HA,prum,12,r5,optimizedtruetree,-33198.3037,397,67190.6075,69094.2942,68911.6240,0,8.180685013399996
HA,ruhfel,12,poisson,inferredtree,-91844.5118,691,185071.0236,1141415.0236,188066.5461,100,28.557494690699976
HA,ruhfel,12,r1,inferredtree,-83803.9533,711,169029.9066,1181493.9066,172112.1302,106,31.274167120499982
HA,ruhfel,12,r2,inferredtree,-87949.1773,711,177320.3546,1189784.3546,180402.5782,106,31.197507669099995
HA,ruhfel,12,r3,inferredtree,-91983.4792,691,185348.9585,1141692.9585,188344.4810,110,36.270500237299984
HA,ruhfel,12,r4,inferredtree,-96347.1558,692,194078.3116,1153190.3116,197078.1692,138,86.25606880840002
HA,ruhfel,12,r5,inferredtree,-100341.2718,691,202064.5436,1158408.5436,205060.0661,124,42.78096184840002
HA,ruhfel,12,poisson,optimizedtruetree,-91914.2571,691,185210.5142,1141554.5142,188206.0366,32,28.635703752099992
HA,ruhfel,12,r1,optimizedtruetree,-83842.4337,711,169106.8674,1181570.8674,172189.0909,32,31.279617646200023
HA,ruhfel,12,r2,optimizedtruetree,-88000.1619,711,177422.3238,1189886.3238,180504.5473,32,31.22977055760001
HA,ruhfel,12,r3,optimizedtruetree,-92046.8500,691,185475.7000,1141819.7000,188471.2225,32,36.32614522519998
HA,ruhfel,12,r4,optimizedtruetree,-96446.0099,692,194276.0198,1153388.0198,197275.8773,32,83.08633040719995
HA,ruhfel,12,r5,optimizedtruetree,-100456.0274,691,202294.0548,1158638.0548,205289.5773,32,42.82835801820001
HA,salichos,12,poisson,inferredtree,-21871.7188,43,43829.4377,43836.7146,44015.8450,4,8.400887657399998
HA,salichos,12,r1,inferredtree,-20307.4765,63,40740.9530,40757.0810,41014.0614,4,10.436882799700001
HA,salichos,12,r2,inferredtree,-21144.6768,62,42413.3535,42428.9463,42682.1269,6,10.8478424574
HA,salichos,12,r3,inferredtree,-21970.4349,63,44066.8698,44082.9978,44339.9782,6,11.7792508106
HA,salichos,12,r4,inferredtree,-22801.7792,62,45727.5583,45743.1511,45996.3317,8,13.079384475999998
HA,salichos,12,r5,inferredtree,-23729.3182,43,47544.6365,47551.9134,47731.0438,6,15.042807915800003
HA,salichos,12,poisson,optimizedtruetree,-21876.4682,43,43838.9365,43846.2134,44025.3438,0,8.4250437291
HA,salichos,12,r1,optimizedtruetree,-20310.4855,63,40746.9710,40763.0990,41020.0794,0,10.425881095200001
HA,salichos,12,r2,optimizedtruetree,-21147.4777,62,42418.9555,42434.5483,42687.7289,0,10.840098520700002
HA,salichos,12,r3,optimizedtruetree,-21977.5253,63,44081.0507,44097.1787,44354.1591,0,11.8099609516
HA,salichos,12,r4,optimizedtruetree,-22816.5634,62,45757.1268,45772.7197,46025.9002,0,13.125745414699997
HA,salichos,12,r5,optimizedtruetree,-23740.9717,43,47567.9435,47575.2204,47754.3508,0,15.099091345299996
HA,rayfinned,12,poisson,inferredtree,-54635.5127,607,110485.0255,848597.0255,113116.4034,80,13.57272598200001
HA,rayfinned,12,r1,inferredtree,-49701.6643,608,100619.3287,841163.3287,103255.0417,80,14.203406562000009
HA,rayfinned,12,r2,inferredtree,-52145.3130,627,105544.6259,893056.6259,108262.7050,78,13.943362032300007
HA,rayfinned,12,r3,inferredtree,-54892.9147,608,111001.8293,851545.8293,113637.5423,78,29.189916872999977
HA,rayfinned,12,r4,inferredtree,-57052.6675,609,115323.3350,858303.3350,117963.3831,84,42.666161845100035
HA,rayfinned,12,r5,inferredtree,-59623.9844,607,120461.9687,858573.9687,123093.3467,86,16.179279080599994
HA,rayfinned,12,poisson,optimizedtruetree,-54683.3286,607,110580.6572,848692.6572,113212.0351,0,13.597760115799996
HA,rayfinned,12,r1,optimizedtruetree,-49745.5787,608,100707.1574,841251.1574,103342.8704,0,14.257280501599999
HA,rayfinned,12,r2,optimizedtruetree,-52198.6782,627,105651.3564,893163.3564,108369.4354,0,13.966203366000007
HA,rayfinned,12,r3,optimizedtruetree,-54959.7550,608,111135.5100,851679.5100,113771.2230,0,29.545210647900003
HA,rayfinned,12,r4,optimizedtruetree,-57131.2977,609,115480.5954,858460.5954,118120.6434,0,43.32604026050002
HA,rayfinned,12,r5,optimizedtruetree,-59751.1025,607,120716.2049,858828.2049,123347.5829,0,16.22462476330001
HA,spiralia,12,poisson,inferredtree,-38247.8676,203,76901.7351,77131.8018,77781.7511,8,10.670699222799994
HA,spiralia,12,r1,inferredtree,-34571.9951,223,69589.9903,69883.8256,70556.7074,10,12.367348332600004
HA,spiralia,12,r2,inferredtree,-36234.5280,222,72913.0559,73203.4137,73875.4380,10,11.206160403499998
HA,spiralia,12,r3,inferredtree,-38119.9367,203,76645.8734,76875.9401,77525.8894,8,11.992318327699996
HA,spiralia,12,r4,inferredtree,-40130.9429,204,80669.8857,80902.8662,81554.2368,10,13.000445586000001
HA,spiralia,12,r5,inferredtree,-41629.5712,203,83665.1425,83895.2092,84545.1585,8,13.674056215600006
HA,spiralia,12,poisson,optimizedtruetree,-38255.0807,203,76916.1614,77146.2281,77796.1774,0,10.676303476800001
HA,spiralia,12,r1,optimizedtruetree,-34577.9486,223,69601.8971,69895.7324,70568.6142,0,12.379939203900001
HA,spiralia,12,r2,optimizedtruetree,-36242.6244,222,72929.2488,73219.6066,73891.6309,0,11.211419030700005
HA,spiralia,12,r3,optimizedtruetree,-38130.9179,203,76667.8357,76897.9024,77547.8517,0,12.000128137699997
HA,spiralia,12,r4,optimizedtruetree,-40143.7599,204,80695.5198,80928.5003,81579.8709,0,13.009035110099994
HA,spiralia,12,r5,optimizedtruetree,-41643.5115,203,83693.0229,83923.0896,84573.0389,0,13.68161136090001
HA,andersen,13,poisson,inferredtree,-29684.3594,353,60074.7188,61264.8331,61604.9930,82,7.933808121199992
HA,andersen,13,r1,inferredtree,-27390.8231,354,55489.6462,56692.2299,57024.2554,82,8.346929919499996
HA,andersen,13,r2,inferredtree,-28678.9192,354,58065.8384,59268.4221,59600.4476,74,8.272083310299998
HA,andersen,13,r3,inferredtree,-29986.5335,354,60681.0670,61883.6508,62215.6762,76,9.577093143599999
HA,andersen,13,r4,inferredtree,-31308.4760,354,63324.9521,64527.5358,64859.5613,84,10.556499992299996
HA,andersen,13,r5,inferredtree,-32492.2847,353,65690.5693,66880.6836,67220.8435,80,10.797826133399997
HA,andersen,13,poisson,optimizedtruetree,-29733.0703,353,60172.1406,61362.2549,61702.4147,2,7.958164930200001
HA,andersen,13,r1,optimizedtruetree,-27431.2184,354,55570.4368,56773.0206,57105.0460,2,8.362467772399993
HA,andersen,13,r2,optimizedtruetree,-28727.4274,354,58162.8547,59365.4384,59697.4639,2,8.297954800700003
HA,andersen,13,r3,optimizedtruetree,-30040.6079,354,60789.2159,61991.7996,62323.8251,2,9.605960636000004
HA,andersen,13,r4,optimizedtruetree,-31367.4609,354,63442.9219,64645.5056,64977.5311,2,10.587013392300001
HA,andersen,13,r5,optimizedtruetree,-32566.6216,353,65839.2431,67029.3574,67369.5173,2,10.832621376100002
HA,dosreis,13,poisson,inferredtree,-68008.4744,545,137106.9488,170170.2821,139469.5534,28,17.933736062200012
HA,dosreis,13,r1,inferredtree,-61514.7830,565,124159.5660,763739.5660,126608.8716,26,20.265985836799985
HA,dosreis,13,r2,inferredtree,-64772.4086,545,130634.8172,163698.1506,132997.4218,30,18.510700467800003
HA,dosreis,13,r3,inferredtree,-67784.7967,545,136659.5934,169722.9267,139022.1979,28,20.404534975800008
HA,dosreis,13,r4,inferredtree,-71036.5181,546,143165.0361,178301.7420,145531.9757,36,57.03245837320001
