name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
HA,ruhfel,14,poisson,inferredtree,-91951.7031,695,185293.4063,1152733.4063,188306.2690,102,28.563623084299973
HA,ruhfel,14,m1,optimizedtruetree,-84356.8849,696,170105.7697,1140329.7697,173122.9675,30,30.069711782800006
HA,ruhfel,14,m2,optimizedtruetree,-86823.9433,715,175077.8865,1198957.8865,178177.4503,30,36.1206385254
HA,ruhfel,14,m3,optimizedtruetree,-88259.7903,695,177909.5805,1145349.5805,180922.4432,30,28.944709808099997
HA,ruhfel,14,m4,optimizedtruetree,-90041.1836,696,181474.3671,1151698.3671,184491.5649,30,47.11884771859999
HA,ruhfel,14,m5,optimizedtruetree,-100858.5504,695,203107.1008,1170547.1008,206119.9635,30,41.66407361160001
HA,ruhfel,14,poisson,optimizedtruetree,-91975.3111,695,185340.6222,1152780.6222,188353.4849,30,28.580503956099992
HA,salichos,14,m1,inferredtree,-20907.2633,63,41940.5267,41956.6547,42213.6351,6,11.0407023699
HA,salichos,14,m2,inferredtree,-21324.4902,44,42736.9805,42744.6105,42927.7229,6,11.340233857300003
HA,salichos,14,m3,inferredtree,-21549.3551,62,43222.7102,43238.3030,43491.4836,6,10.2593860773
HA,salichos,14,m4,inferredtree,-22060.9456,63,44247.8911,44264.0191,44520.9996,6,12.031279564499998
HA,salichos,14,m5,inferredtree,-24228.8393,43,48543.6786,48550.9556,48730.0860,8,15.481088339700005
HA,salichos,14,poisson,inferredtree,-22471.2041,43,45028.4081,45035.6851,45214.8155,6,8.7516703661
HA,salichos,14,m1,optimizedtruetree,-20921.0056,63,41968.0111,41984.1391,42241.1195,0,11.034402050899999
HA,salichos,14,m2,optimizedtruetree,-21340.9041,44,42769.8081,42777.4382,42960.5505,0,11.363578591499998
HA,salichos,14,m3,optimizedtruetree,-21560.7871,62,43245.5743,43261.1671,43514.3476,0,10.277101511499996
HA,salichos,14,m4,optimizedtruetree,-22077.5676,63,44281.1352,44297.2632,44554.2437,0,12.055781415499998
HA,salichos,14,m5,optimizedtruetree,-24263.8998,43,48613.7996,48621.0765,48800.2069,0,15.561124766999997
HA,salichos,14,poisson,optimizedtruetree,-22484.5011,43,45055.0022,45062.2791,45241.4095,0,8.802123959999998
HA,rayfinned,14,m1,inferredtree,-49976.3775,607,101166.7551,839278.7551,103798.1330,80,15.068989131599999
HA,rayfinned,14,m2,inferredtree,-51549.8638,625,104349.7276,886849.7276,107059.1365,78,13.853789335499991
HA,rayfinned,14,m3,inferredtree,-52360.8276,607,105935.6552,844047.6552,108567.0331,80,15.670725727100015
HA,rayfinned,14,m4,inferredtree,-53415.1134,605,108040.2267,841300.2267,110662.9345,72,14.184393119699989
HA,rayfinned,14,m5,inferredtree,-60524.2702,605,122258.5404,855518.5404,124881.2482,90,16.80348724679999
HA,rayfinned,14,poisson,inferredtree,-55081.7341,605,111373.4681,844633.4681,113996.1759,70,13.717052349199992
HA,rayfinned,14,m1,optimizedtruetree,-50008.5064,607,101231.0127,839343.0127,103862.3906,8,15.151694701000007
HA,rayfinned,14,m2,optimizedtruetree,-51586.0696,625,104422.1391,886922.1391,107131.5480,8,13.868104478100003
HA,rayfinned,14,m3,optimizedtruetree,-52402.6387,607,106019.2773,844131.2773,108650.6553,8,15.766097930600006
HA,rayfinned,14,m4,optimizedtruetree,-53456.2175,605,108122.4350,841382.4350,110745.1428,8,14.198673160800004
HA,rayfinned,14,m5,optimizedtruetree,-60588.5601,605,122387.1201,855647.1201,125009.8279,8,16.80565373790001
HA,rayfinned,14,poisson,optimizedtruetree,-55118.3203,605,111446.6407,844706.6407,114069.3485,8,13.733713383599998
HA,spiralia,14,m1,inferredtree,-35661.0790,204,71730.1580,71963.1385,72614.5090,12,12.894196208700006
HA,spiralia,14,m2,inferredtree,-36797.4330,223,74040.8659,74334.7012,75007.5830,10,15.760288184600006
HA,spiralia,14,m3,inferredtree,-37506.1399,204,75420.2797,75653.2602,76304.6308,14,11.347622318899992
HA,spiralia,14,m4,inferredtree,-38157.7886,222,76759.5772,77049.9350,77721.9592,12,12.107305401399998
HA,spiralia,14,m5,inferredtree,-43527.7646,203,87461.5293,87691.5959,88341.5453,14,14.427334623399986
HA,spiralia,14,poisson,inferredtree,-39351.0883,203,79108.1767,79338.2433,79988.1927,10,11.175892380499997
HA,spiralia,14,m1,optimizedtruetree,-35664.0891,204,71736.1782,71969.1587,72620.5293,0,12.941093817700006
HA,spiralia,14,m2,optimizedtruetree,-36801.3673,223,74048.7346,74342.5699,75015.4517,0,15.823749494900001
HA,spiralia,14,m3,optimizedtruetree,-37514.8910,204,75437.7821,75670.7626,76322.1332,0,11.353450254299997
HA,spiralia,14,m4,optimizedtruetree,-38167.0099,222,76778.0199,77068.3776,77740.4019,0,12.104226277900002
HA,spiralia,14,m5,optimizedtruetree,-43551.0471,203,87508.0941,87738.1608,88388.1102,0,14.427714999399996
HA,spiralia,14,poisson,optimizedtruetree,-39356.1745,203,79118.3490,79348.4156,79998.3650,0,11.1807307314
HA,andersen,15,m1,inferredtree,-27206.3280,374,55160.6561,56644.7830,56781.9664,84,8.600208563599997
HA,andersen,15,m2,inferredtree,-27869.4009,373,56484.8018,57953.2439,58101.7770,84,8.156671457599993
HA,andersen,15,m3,inferredtree,-28314.7147,373,57375.4294,58843.8715,58992.4047,78,8.180969279099994
HA,andersen,15,m4,inferredtree,-28792.2068,372,58328.4136,59781.3560,59941.0538,76,8.786784068899998
HA,andersen,15,m5,inferredtree,-31794.9474,353,64295.8949,65486.0092,65826.1690,80,11.593555750400004
HA,andersen,15,poisson,inferredtree,-29729.3401,353,60164.6801,61354.7944,61694.9543,68,7.986151502399993
HA,andersen,15,m1,optimizedtruetree,-27227.5589,374,55203.1177,56687.2447,56824.4280,2,8.612073011199998
HA,andersen,15,m2,optimizedtruetree,-27893.8811,373,56533.7622,58002.2043,58150.7374,2,8.165515569899997
HA,andersen,15,m3,optimizedtruetree,-28342.0703,373,57430.1407,58898.5828,59047.1159,2,8.1904356763
HA,andersen,15,m4,optimizedtruetree,-28820.8750,372,58385.7500,59838.6924,59998.3902,2,8.796233530900006
HA,andersen,15,m5,optimizedtruetree,-31831.1150,353,64368.2299,65558.3442,65898.5041,2,11.608323724000005
HA,andersen,15,poisson,optimizedtruetree,-29751.1807,353,60208.3613,61398.4756,61738.6355,2,7.994376080599994
HA,dosreis,15,m1,inferredtree,-62525.3433,566,126182.6867,768026.6867,128636.3274,18,21.416994540800033
HA,dosreis,15,m2,inferredtree,-64492.0682,566,130116.1363,771960.1363,132569.7770,26,26.997851155300026
HA,dosreis,15,m3,inferredtree,-65708.0327,546,132508.0654,167644.7713,134875.0050,22,21.9040731322
HA,dosreis,15,m4,inferredtree,-67030.1418,565,135190.2837,774770.2837,137639.5893,24,33.14081913330004
HA,dosreis,15,m5,inferredtree,-76532.9407,545,154155.8814,187219.2148,156518.4860,24,24.00373035950003
HA,dosreis,15,poisson,inferredtree,-69257.1987,545,139604.3973,172667.7307,141967.0019,18,18.268709252400008
HA,dosreis,15,m1,optimizedtruetree,-62537.1772,566,126206.3543,768050.3543,128659.9950,0,21.394063110300017
HA,dosreis,15,m2,optimizedtruetree,-64507.6808,566,130147.3616,771991.3616,132601.0024,0,26.806696888700046
HA,dosreis,15,m3,optimizedtruetree,-65725.6201,546,132543.2401,167679.9460,134910.1797,0,21.84300613469999
HA,dosreis,15,m4,optimizedtruetree,-67049.2344,565,135228.4688,774808.4688,137677.7744,0,33.023134787499956
HA,dosreis,15,m5,optimizedtruetree,-76588.2362,545,154266.4724,187329.8057,156629.0769,0,24.0169455171
HA,dosreis,15,poisson,optimizedtruetree,-69267.4543,545,139624.9086,172688.2419,141987.5132,0,18.275824891599992
HA,opisthokonta,15,m1,inferredtree,-54664.5738,157,109643.1477,109765.3447,110323.7512,10,26.826579424099997
HA,opisthokonta,15,m2,inferredtree,-56025.4290,137,112324.8580,112413.6185,112918.7604,10,23.2896655861
HA,opisthokonta,15,m3,inferredtree,-56949.4885,156,114210.9770,114331.3308,114887.2455,12,24.6756360143
HA,opisthokonta,15,m4,inferredtree,-58407.6040,156,117127.2081,117247.5619,117803.4765,10,26.876507055799998
HA,opisthokonta,15,m5,inferredtree,-65014.9603,137,130303.9206,130392.6812,130897.8231,18,35.104240262200015
HA,opisthokonta,15,poisson,inferredtree,-59977.4435,137,120228.8871,120317.6477,120822.7895,12,22.4937930652
HA,opisthokonta,15,m1,optimizedtruetree,-54680.9940,157,109675.9880,109798.1851,110356.5916,0,26.7245936698
HA,opisthokonta,15,m2,optimizedtruetree,-56045.1889,137,112364.3777,112453.1383,112958.2802,0,23.3045273004
HA,opisthokonta,15,m3,optimizedtruetree,-56976.1557,156,114264.3114,114384.6652,114940.5798,0,24.696320375599992
HA,opisthokonta,15,m4,optimizedtruetree,-58431.9879,156,117175.9757,117296.3296,117852.2442,0,26.912815704399996
HA,opisthokonta,15,m5,optimizedtruetree,-65070.8837,137,130415.7673,130504.5279,131009.6698,0,35.159431917199996
HA,opisthokonta,15,poisson,optimizedtruetree,-59998.5628,137,120271.1255,120359.8861,120865.0280,0,22.534028504599995
HA,prum,15,m1,inferredtree,-29654.6705,398,60105.3410,62030.2137,61830.6926,84,8.704268565699996
HA,prum,15,m2,inferredtree,-30522.9177,398,61841.8354,63766.7081,63567.1870,82,11.190569066399997
HA,prum,15,m3,inferredtree,-31092.4629,397,62978.9259,64882.6126,64699.9424,80,7.5996573473000035
HA,prum,15,m4,inferredtree,-31674.0433,416,64180.0865,66540.2498,65983.4691,98,7.607748748900005
HA,prum,15,m5,inferredtree,-35137.9725,397,71069.9450,72973.6318,72790.9616,88,8.849533691799989
HA,prum,15,poisson,inferredtree,-32723.1427,397,66240.2853,68143.9721,67961.3018,92,7.544297054800001
HA,prum,15,m1,optimizedtruetree,-29694.3176,398,60184.6351,62109.5079,61909.9867,0,8.714760083000009
HA,prum,15,m2,optimizedtruetree,-30562.5085,398,61921.0170,63845.8897,63646.3686,0,11.218107519300005
HA,prum,15,m3,optimizedtruetree,-31136.3656,397,63066.7312,64970.4179,64787.7477,0,7.620215717399999
HA,prum,15,m4,optimizedtruetree,-31723.4793,416,64278.9586,66639.1219,66082.3412,0,7.631035098199997
HA,prum,15,m5,optimizedtruetree,-35224.9462,397,71243.8923,73147.5791,72964.9089,0,8.8714610327
HA,prum,15,poisson,optimizedtruetree,-32771.7764,397,66337.5528,68241.2396,68058.5694,0,7.5663954809
HA,ruhfel,15,m1,inferredtree,-81445.3452,721,164332.6905,1205456.6905,167458.2646,130,30.182778939300015
HA,ruhfel,15,m2,inferredtree,-83888.6068,720,169217.2136,1207457.2136,172338.4526,128,28.453629486799986
HA,ruhfel,15,m3,inferredtree,-85069.8088,701,171541.6175,1155745.6175,174580.4906,134,28.618346445999983
HA,ruhfel,15,m4,inferredtree,-86997.8665,701,175397.7331,1159601.7331,178436.6061,128,29.48132207410003
HA,ruhfel,15,m5,inferredtree,-97322.6317,701,196047.2634,1180251.2634,199086.1364,144,39.59334217339999
HA,ruhfel,15,poisson,inferredtree,-89089.9069,701,179581.8138,1163785.8138,182620.6868,128,27.34762922000002
HA,ruhfel,15,m1,optimizedtruetree,-81467.9860,721,164377.9720,1205501.9720,167503.5461,26,30.034911115699977
HA,ruhfel,15,m2,optimizedtruetree,-83909.9675,720,169259.9349,1207499.9349,172381.1740,26,28.453935921400006
HA,ruhfel,15,m3,optimizedtruetree,-85095.6086,701,171593.2172,1155797.2172,174632.0903,26,28.614320191200008
HA,ruhfel,15,m4,optimizedtruetree,-87026.1455,701,175454.2909,1159658.2909,178493.1639,26,29.4797044106
HA,ruhfel,15,m5,optimizedtruetree,-97399.5243,701,196201.0485,1180405.0485,199239.9215,26,39.69978540869999
HA,ruhfel,15,poisson,optimizedtruetree,-89118.5216,701,179639.0433,1163843.0433,182677.9163,26,27.36678691960001
HA,salichos,15,m1,inferredtree,-20597.1399,64,41322.2797,41338.9531,41599.7232,6,10.888062508999997
HA,salichos,15,m2,inferredtree,-20995.4699,64,42118.9399,42135.6132,42396.3833,8,11.906805272200002
HA,salichos,15,m3,inferredtree,-21329.0360,43,42744.0719,42751.3488,42930.4793,6,9.702782828799998
HA,salichos,15,m4,inferredtree,-21864.8046,43,43815.6091,43822.8860,44002.0164,6,9.607809117999997
HA,salichos,15,m5,inferredtree,-23926.4581,43,47938.9161,47946.1930,48125.3235,8,15.734536338299998
HA,salichos,15,poisson,inferredtree,-22107.4811,43,44300.9622,44308.2392,44487.3696,6,8.537090713799998
HA,salichos,15,m1,optimizedtruetree,-20604.2989,64,41336.5978,41353.2711,41614.0413,0,10.971716611600002
HA,salichos,15,m2,optimizedtruetree,-21000.2904,64,42128.5808,42145.2542,42406.0243,0,11.9519067402
HA,salichos,15,m3,optimizedtruetree,-21337.8976,43,42761.7953,42769.0722,42948.2026,0,9.774005356299998
HA,salichos,15,m4,optimizedtruetree,-21878.2157,43,43842.4314,43849.7083,44028.8387,0,9.704800621099999
HA,salichos,15,m5,optimizedtruetree,-23953.7682,43,47993.5364,48000.8133,48179.9437,0,15.9336454324
HA,salichos,15,poisson,optimizedtruetree,-22131.2346,43,44348.4692,44355.7461,44534.8766,0,8.604796725799998
HA,rayfinned,15,m1,inferredtree,-48820.3732,607,98854.7463,836966.7463,101486.1243,76,15.070170824800027
HA,rayfinned,15,m2,inferredtree,-50378.3100,606,101968.6200,837652.6200,104595.6629,78,24.868877693400012
HA,rayfinned,15,m3,inferredtree,-51257.6227,625,103765.2454,886265.2454,106474.6543,74,13.733654540399998
HA,rayfinned,15,m4,inferredtree,-52039.4739,624,105326.9478,885326.9478,108032.0216,74,13.869624555999987
HA,rayfinned,15,m5,inferredtree,-58477.9709,605,118165.9417,851425.9417,120788.6496,82,16.002702840799998
HA,rayfinned,15,poisson,inferredtree,-53719.9702,605,108649.9404,841909.9404,111272.6482,76,13.297727247899994
HA,rayfinned,15,m1,optimizedtruetree,-48846.9989,607,98907.9978,837019.9978,101539.3757,4,15.072253359100014
HA,rayfinned,15,m2,optimizedtruetree,-50405.6847,606,102023.3694,837707.3694,104650.4123,4,25.015282196899992
HA,rayfinned,15,m3,optimizedtruetree,-51284.8832,625,103819.7663,886319.7663,106529.1752,4,13.74728613029999
HA,rayfinned,15,m4,optimizedtruetree,-52069.4278,624,105386.8555,885386.8555,108091.9294,4,13.883979097100005
HA,rayfinned,15,m5,optimizedtruetree,-58530.5151,605,118271.0302,851531.0302,120893.7381,4,16.032398327599992
HA,rayfinned,15,poisson,optimizedtruetree,-53747.0903,605,108704.1806,841964.1806,111326.8884,4,13.316538858399985
HA,spiralia,15,m1,inferredtree,-34954.6213,223,70355.2426,70649.0778,71321.9596,14,13.397796296900003
HA,spiralia,15,m2,inferredtree,-36123.8851,204,72655.7702,72888.7507,73540.1213,12,16.744955983300006
HA,spiralia,15,m3,inferredtree,-36711.7838,222,73867.5677,74157.9254,74829.9497,8,11.225824400500004
HA,spiralia,15,m4,inferredtree,-37454.8790,224,75357.7581,75655.1032,76328.8103,10,22.159262143699987
HA,spiralia,15,m5,inferredtree,-42677.8462,203,85761.6925,85991.7591,86641.7085,12,14.506726092000005
HA,spiralia,15,poisson,inferredtree,-38700.0999,203,77806.1997,78036.2664,78686.2157,10,10.896054001800001
HA,spiralia,15,m1,optimizedtruetree,-34962.0303,223,70370.0607,70663.8960,71336.7778,0,13.419694066299998
HA,spiralia,15,m2,optimizedtruetree,-36133.2541,204,72674.5082,72907.4887,73558.8593,0,16.792905101299993
HA,spiralia,15,m3,optimizedtruetree,-36722.4844,222,73888.9688,74179.3266,74851.3508,0,11.229953158799997
HA,spiralia,15,m4,optimizedtruetree,-37462.4158,224,75372.8316,75670.1768,76343.8838,0,22.219036602700005
HA,spiralia,15,m5,optimizedtruetree,-42698.9616,203,85803.9233,86033.9900,86683.9393,0,14.507133980199994
HA,spiralia,15,poisson,optimizedtruetree,-38705.5720,203,77817.1441,78047.2108,78697.1601,0,10.899850498500001
HA,andersen,16,m1,inferredtree,-27475.4655,372,55694.9310,57147.8734,57307.5712,64,8.782170941300004
HA,andersen,16,m2,inferredtree,-28212.6687,352,57129.3375,58307.1194,58655.2766,56,8.323678151300001
HA,andersen,16,m3,inferredtree,-28646.9035,352,57997.8071,59175.5891,59523.7462,62,8.600458863199991
HA,andersen,16,m4,inferredtree,-29186.9901,353,59079.9803,60270.0946,60610.2544,64,12.286199290800004
HA,andersen,16,m5,inferredtree,-32427.9231,351,65557.8462,66723.4311,67079.4503,74,11.160158050099998
HA,andersen,16,poisson,inferredtree,-30006.7025,351,60715.4050,61880.9899,62237.0090,62,7.987801360799999
HA,andersen,16,m1,optimizedtruetree,-27482.3444,372,55708.6889,57161.6313,57321.3290,4,8.792724795
HA,andersen,16,m2,optimizedtruetree,-28222.7681,352,57149.5363,58327.3183,58675.4754,4,8.334819278100001
HA,andersen,16,m3,optimizedtruetree,-28663.0877,352,58030.1755,59207.9575,59556.1146,4,8.615994212000006
HA,andersen,16,m4,optimizedtruetree,-29201.7048,353,59109.4096,60299.5239,60639.6837,4,12.319348070800002
HA,andersen,16,m5,optimizedtruetree,-32454.5702,351,65611.1404,66776.7253,67132.7444,4,11.173166510300003
HA,andersen,16,poisson,optimizedtruetree,-30023.3834,351,60748.7668,61914.3517,62270.3708,4,8.002852021599997
HA,dosreis,16,m1,inferredtree,-65095.7600,566,131323.5200,773167.5200,133777.1608,22,22.29542485750001
HA,dosreis,16,m2,inferredtree,-67161.5791,547,135417.1581,172886.6581,137788.4328,22,26.451327510400017
HA,dosreis,16,m3,inferredtree,-68356.2133,546,137804.4266,172941.1325,140171.3662,26,19.43136437889998
HA,dosreis,16,m4,inferredtree,-69467.7311,564,140063.4622,777383.4622,142508.4328,28,19.454042653000034
HA,dosreis,16,m5,inferredtree,-78505.5200,545,158101.0400,191164.3733,160463.6445,24,24.163274256499985
HA,dosreis,16,poisson,inferredtree,-71819.2900,545,144728.5800,177791.9133,147091.1846,28,19.11923542670002
HA,dosreis,16,m1,optimizedtruetree,-65105.0198,566,131342.0396,773186.0396,133795.6803,0,22.301937648500004
HA,dosreis,16,m2,optimizedtruetree,-67172.7891,547,135439.5781,172909.0781,137810.8528,0,26.136138641800006
HA,dosreis,16,m3,optimizedtruetree,-68365.1823,546,137822.3646,172959.0705,140189.3042,0,19.43641430499996
HA,dosreis,16,m4,optimizedtruetree,-69478.1897,564,140084.3795,777404.3795,142529.3501,0,19.46462925539997
HA,dosreis,16,m5,optimizedtruetree,-78533.8496,545,158157.6993,191221.0326,160520.3039,0,24.174402711899972
HA,dosreis,16,poisson,optimizedtruetree,-71831.9939,545,144753.9877,177817.3211,147116.5923,0,19.13030151150002
HA,opisthokonta,16,m1,inferredtree,-54333.5022,157,108981.0044,109103.2015,109661.6079,2,25.802830425499995
HA,opisthokonta,16,m2,inferredtree,-55762.1531,157,111838.3063,111960.5033,112518.9098,2,28.80169248979999
HA,opisthokonta,16,m3,inferredtree,-56661.0999,137,113596.1999,113684.9604,114190.1023,6,23.127879182399994
HA,opisthokonta,16,m4,inferredtree,-58093.5172,138,116463.0344,116553.3026,117061.2719,4,40.01023087139999
HA,opisthokonta,16,m5,inferredtree,-64823.9869,137,129921.9738,130010.7343,130515.8762,10,37.62649281570001
HA,opisthokonta,16,poisson,inferredtree,-59280.2201,137,118834.4402,118923.2007,119428.3426,10,22.209733637199992
HA,opisthokonta,16,m1,optimizedtruetree,-54334.0851,157,108982.1703,109104.3673,109662.7738,0,25.7936782654
HA,opisthokonta,16,m2,optimizedtruetree,-55762.6828,157,111839.3656,111961.5627,112519.9691,0,28.77962381719999
HA,opisthokonta,16,m3,optimizedtruetree,-56662.0155,137,113598.0310,113686.7915,114191.9334,0,23.140869147
HA,opisthokonta,16,m4,optimizedtruetree,-58101.7380,138,116479.4760,116569.7443,117077.7135,0,39.972068499200006
HA,opisthokonta,16,m5,optimizedtruetree,-64833.3305,137,129940.6610,130029.4216,130534.5634,0,37.615462007299996
HA,opisthokonta,16,poisson,optimizedtruetree,-59285.4387,137,118844.8773,118933.6379,119438.7798,0,22.193017237900005
HA,prum,16,m1,inferredtree,-26887.1307,398,54570.2613,56495.1341,56295.6129,98,7.719522590900001
HA,prum,16,m2,inferredtree,-27601.7286,417,56037.4573,58425.2107,57845.1749,90,9.308551911899999
HA,prum,16,m3,inferredtree,-28138.5245,397,57071.0491,58974.7358,58792.0656,102,6.6737106824999985
HA,prum,16,m4,inferredtree,-28620.4241,398,58036.8482,59961.7209,59762.1998,106,6.934135048100003
HA,prum,16,m5,inferredtree,-32329.7948,397,65453.5895,67357.2763,67174.6061,110,8.196475639199999
HA,prum,16,poisson,inferredtree,-29377.8884,397,59549.7768,61453.4636,61270.7934,100,6.656595895699998
HA,prum,16,m1,optimizedtruetree,-26922.3533,398,54640.7067,56565.5794,56366.0583,0,7.785280797099991
HA,prum,16,m2,optimizedtruetree,-27634.6590,417,56103.3179,58491.0714,57911.0356,0,9.363653888800004
HA,prum,16,m3,optimizedtruetree,-28190.0331,397,57174.0662,59077.7530,58895.0828,0,6.698046097400001
HA,prum,16,m4,optimizedtruetree,-28674.7065,398,58145.4129,60070.2856,59870.7645,0,6.960732579299996
HA,prum,16,m5,optimizedtruetree,-32415.7968,397,65625.5935,67529.2803,67346.6101,0,8.225342790599996
HA,prum,16,poisson,optimizedtruetree,-29427.7934,397,59649.5868,61553.2736,61370.6034,0,6.68051237389999
HA,ruhfel,16,m1,inferredtree,-83179.2330,715,167788.4660,1191668.4660,170888.0297,126,30.853289092899995
HA,ruhfel,16,m2,inferredtree,-85642.6809,715,172715.3618,1196595.3618,175814.9255,128,33.37809941500001
HA,ruhfel,16,m3,inferredtree,-86878.6297,715,175187.2593,1199067.2593,178286.8231,114,31.522576998500003
HA,ruhfel,16,m4,inferredtree,-88693.0557,697,178780.1115,1151792.1115,181801.6443,124,47.225259136199966
HA,ruhfel,16,m5,inferredtree,-99149.2242,695,199688.4484,1167128.4484,202701.3111,134,40.280896250499964
HA,ruhfel,16,poisson,inferredtree,-91169.3920,695,183728.7840,1151168.7840,186741.6468,120,28.21676920439999
HA,ruhfel,16,m1,optimizedtruetree,-83201.3651,715,167832.7302,1191712.7302,170932.2940,32,30.811602979599975
HA,ruhfel,16,m2,optimizedtruetree,-85682.1600,715,172794.3200,1196674.3200,175893.8837,32,33.36158792489999
HA,ruhfel,16,m3,optimizedtruetree,-86908.7660,715,175247.5321,1199127.5321,178347.0959,32,31.540908847200008
HA,ruhfel,16,m4,optimizedtruetree,-88731.4200,697,178856.8401,1151868.8401,181878.3729,32,46.88448120089998
HA,ruhfel,16,m5,optimizedtruetree,-99247.2767,695,199884.5533,1167324.5533,202897.4160,32,40.37952524180003
HA,ruhfel,16,poisson,optimizedtruetree,-91205.8617,695,183801.7235,1151241.7235,186814.5862,32,28.260305391699994
HA,salichos,16,m1,inferredtree,-20771.6442,63,41669.2885,41685.4165,41942.3969,8,11.136330189499997
HA,salichos,16,m2,inferredtree,-21201.4634,44,42490.9268,42498.5569,42681.6692,4,11.811743580799998
HA,salichos,16,m3,inferredtree,-21403.1766,62,42930.3532,42945.9460,43199.1266,4,10.355064946199997
HA,salichos,16,m4,inferredtree,-21958.7683,62,44041.5367,44057.1295,44310.3100,6,11.422732335200001
HA,salichos,16,m5,inferredtree,-24331.5759,43,48749.1518,48756.4287,48935.5591,8,16.7443328786
HA,salichos,16,poisson,inferredtree,-22381.1143,43,44848.2285,44855.5055,45034.6359,6,8.776285381500001
HA,salichos,16,m1,optimizedtruetree,-20777.9886,63,41681.9773,41698.1053,41955.0857,0,11.204928187199997
HA,salichos,16,m2,optimizedtruetree,-21205.6689,44,42499.3378,42506.9678,42690.0802,0,11.863544078899999
HA,salichos,16,m3,optimizedtruetree,-21410.7706,62,42945.5412,42961.1340,43214.3145,0,10.418592173900002
HA,salichos,16,m4,optimizedtruetree,-21970.6187,62,44065.2373,44080.8301,44334.0107,0,11.495804933000002
HA,salichos,16,m5,optimizedtruetree,-24342.7726,43,48771.5451,48778.8220,48957.9524,0,16.813400524199995
HA,salichos,16,poisson,optimizedtruetree,-22387.3513,43,44860.7026,44867.9795,45047.1099,0,8.818332215299998
HA,rayfinned,16,m1,inferredtree,-50287.1450,627,101828.2900,889340.2900,104546.3690,68,17.521818161099997
HA,rayfinned,16,m2,inferredtree,-51952.0027,608,105120.0054,845664.0054,107755.7184,66,23.484858931900035
HA,rayfinned,16,m3,inferredtree,-52897.3852,628,107050.7704,897074.7704,109773.1844,70,15.560278006699987
HA,rayfinned,16,m4,inferredtree,-53874.2656,607,108962.5312,847074.5312,111593.9091,70,13.896384500600002
HA,rayfinned,16,m5,inferredtree,-60723.8797,607,122661.7595,860773.7595,125293.1374,84,16.826016174699998
HA,rayfinned,16,poisson,inferredtree,-55648.9704,607,112511.9409,850623.9409,115143.3188,66,13.851068496900004
HA,rayfinned,16,m1,optimizedtruetree,-50300.6596,627,101855.3191,889367.3191,104573.3982,0,17.6149025611
HA,rayfinned,16,m2,optimizedtruetree,-51969.9486,608,105155.8972,845699.8972,107791.6102,0,23.866989255199993
HA,rayfinned,16,m3,optimizedtruetree,-52921.0534,628,107098.1068,897122.1068,109820.5208,0,15.673285600999996
HA,rayfinned,16,m4,optimizedtruetree,-53902.5006,607,109019.0013,847131.0013,111650.3792,0,13.9177661407
HA,rayfinned,16,m5,optimizedtruetree,-60765.8391,607,122745.6782,860857.6782,125377.0562,0,16.83088259160001
HA,rayfinned,16,poisson,optimizedtruetree,-55677.3359,607,112568.6719,850680.6719,115200.0498,0,13.876893280999994
HA,spiralia,16,m1,inferredtree,-33836.6182,204,68081.2365,68314.2170,68965.5875,4,13.2336516161
HA,spiralia,16,m2,inferredtree,-34993.3716,205,70396.7433,70632.6651,71285.4294,4,17.06718462449999
HA,spiralia,16,m3,inferredtree,-35621.7305,203,71649.4609,71879.5276,72529.4770,4,10.53946046499999
HA,spiralia,16,m4,inferredtree,-36290.8859,203,72987.7718,73217.8384,73867.7878,6,10.831210538000004
HA,spiralia,16,m5,inferredtree,-41196.4413,203,82798.8826,83028.9493,83678.8986,12,13.471341598700002
HA,spiralia,16,poisson,inferredtree,-37425.3497,203,75256.6995,75486.7662,76136.7155,4,10.46715275229999
HA,spiralia,16,m1,optimizedtruetree,-33836.9943,204,68081.9886,68314.9691,68966.3396,0,13.248488500500004
HA,spiralia,16,m2,optimizedtruetree,-34993.9225,205,70397.8450,70633.7668,71286.5312,0,17.0647963107
HA,spiralia,16,m3,optimizedtruetree,-35623.8431,203,71653.6862,71883.7528,72533.7022,0,10.538896289299998
HA,spiralia,16,m4,optimizedtruetree,-36292.5858,203,72991.1715,73221.2382,73871.1875,0,10.830303404999997
HA,spiralia,16,m5,optimizedtruetree,-41208.4109,203,82822.8218,83052.8885,83702.8379,0,13.453669976599992
HA,spiralia,16,poisson,optimizedtruetree,-37426.9484,203,75259.8968,75489.9634,76139.9128,0,10.4671303714
HA,andersen,17,m1,inferredtree,-27409.7876,371,55561.5752,56999.2002,57169.8803,60,8.605235078599993
HA,andersen,17,m2,inferredtree,-28135.4738,353,56976.9475,58167.0618,58507.2217,50,8.818630486399998
HA,andersen,17,m3,inferredtree,-28540.3987,353,57786.7975,58976.9117,59317.0716,62,9.2674338208
HA,andersen,17,m4,inferredtree,-29172.1160,370,59084.2320,60506.7190,60688.2021,56,8.555788551700003
HA,andersen,17,m5,inferredtree,-32576.7151,351,65855.4303,67021.0152,67377.0343,64,10.894902042199998
HA,andersen,17,poisson,inferredtree,-29816.4207,351,60334.8414,61500.4263,61856.4455,54,7.901632835699999
HA,andersen,17,m1,optimizedtruetree,-27426.7345,371,55595.4690,57033.0940,57203.7742,4,8.604530467599998
