name,tree,repl,bic,model,modelr
HIV,andersen,18,NA,mtART+I,5
HIV,andersen,19,NA,JTT+G4,1
HIV,andersen,19,NA,DCMut+I+G4,2
HIV,andersen,19,NA,mtREV+I,3
HIV,andersen,19,NA,mtMAM+I,4
HIV,andersen,19,NA,mtART,5
HIV,andersen,20,NA,HIVb+F+G4,1
HIV,andersen,20,NA,LG+I+G4,2
HIV,andersen,20,NA,mtMAM+F+G4,3
HIV,andersen,20,NA,mtART+F+I+G4,4
HIV,andersen,20,NA,mtART,5
HIV,spiralia,1,NA,HIVb+F+G4,1
HIV,spiralia,1,NA,FLU+I,2
HIV,spiralia,1,NA,mtZOA+F+I,3
HIV,spiralia,1,NA,mtMAM+I,4
HIV,spiralia,1,NA,mtART,5
HIV,spiralia,2,NA,HIVb+G4,1
HIV,spiralia,2,NA,FLU+I,2
HIV,spiralia,2,NA,mtZOA+I+G4,3
HIV,spiralia,2,NA,mtART+G4,4
HIV,spiralia,2,NA,mtART+I,5
HIV,spiralia,3,NA,HIVb+F+G4,1
HIV,spiralia,3,NA,HIVw,2
HIV,spiralia,3,NA,mtZOA+F,3
HIV,spiralia,3,NA,mtART+G4,4
HIV,spiralia,3,NA,mtART,5
HIV,spiralia,4,NA,HIVb+F+I+G4,1
HIV,spiralia,4,NA,FLU,2
HIV,spiralia,4,NA,mtMAM+G4,3
HIV,spiralia,4,NA,mtART+I+G4,4
HIV,spiralia,4,NA,mtART,5
HIV,spiralia,5,NA,HIVb+F+G4,1
HIV,spiralia,5,NA,mtMet+F,2
HIV,spiralia,5,NA,mtZOA+F+I,3
HIV,spiralia,5,NA,mtART+I+G4,4
HIV,spiralia,5,NA,mtART,5
HIV,spiralia,6,NA,JTT+G4,1
HIV,spiralia,6,NA,Blosum62+G4,2
HIV,spiralia,6,NA,mtREV,3
HIV,spiralia,6,NA,mtART+G4,4
HIV,spiralia,6,NA,mtART,5
HIV,spiralia,7,NA,JTT+G4,1
HIV,spiralia,7,NA,Blosum62+G4,2
HIV,spiralia,7,NA,mtMAM+G4,3
HIV,spiralia,7,NA,mtMAM,4
HIV,spiralia,7,NA,mtART,5
HIV,spiralia,8,NA,HIVb+F+G4,1
HIV,spiralia,8,NA,Blosum62+F+G4,2
HIV,spiralia,8,NA,mtZOA+G4,3
HIV,spiralia,8,NA,mtART+G4,4
HIV,spiralia,8,NA,mtART,5
HIV,spiralia,9,NA,JTT+F+G4,1
HIV,spiralia,9,NA,mtVer+F,2
HIV,spiralia,9,NA,mtREV+I,3
HIV,spiralia,9,NA,mtMAM,4
HIV,spiralia,9,NA,mtART,5
HIV,spiralia,10,NA,JTT+I+G4,1
HIV,spiralia,10,NA,Dayhoff+F,2
HIV,spiralia,10,NA,mtREV+I,3
HIV,spiralia,10,NA,mtART+G4,4
HIV,spiralia,10,NA,mtART,5
HIV,spiralia,11,NA,HIVb+F+G4,1
HIV,spiralia,11,NA,mtMet+F,2
HIV,spiralia,11,NA,mtZOA+F,3
HIV,spiralia,11,NA,mtART+G4,4
HIV,spiralia,11,NA,mtART,5
HIV,spiralia,12,NA,JTT+F+G4,1
HIV,spiralia,12,NA,mtVer+F,2
HIV,spiralia,12,NA,mtZOA+F,3
HIV,spiralia,12,NA,mtMAM,4
HIV,spiralia,12,NA,mtART,5
HIV,spiralia,13,NA,JTT+G4,1
HIV,spiralia,13,NA,DCMut+F,2
HIV,spiralia,13,NA,mtREV,3
HIV,spiralia,13,NA,mtMAM,4
HIV,spiralia,13,NA,mtART,5
HIV,spiralia,14,NA,JTT+G4,1
HIV,spiralia,14,NA,Dayhoff,2
HIV,spiralia,14,NA,mtREV,3
HIV,spiralia,14,NA,mtART+G4,4
HIV,spiralia,14,NA,mtART,5
HIV,spiralia,15,NA,JTT+G4,1
HIV,spiralia,15,NA,mtInv+F+I,2
HIV,spiralia,15,NA,mtZOA+F,3
HIV,spiralia,15,NA,mtART+G4,4
HIV,spiralia,15,NA,mtART+I,5
HIV,spiralia,16,NA,HIVb+F+G4,1
HIV,spiralia,16,NA,LG+F+I,2
HIV,spiralia,16,NA,mtZOA+F,3
HIV,spiralia,16,NA,mtMAM,4
HIV,spiralia,16,NA,mtART+I,5
HIV,spiralia,17,NA,JTT+F+G4,1
HIV,spiralia,17,NA,mtVer+F,2
HIV,spiralia,17,NA,mtMAM+G4,3
HIV,spiralia,17,NA,mtMAM,4
HIV,spiralia,17,NA,mtART,5
HIV,spiralia,18,NA,JTT+F+G4,1
HIV,spiralia,18,NA,PMB+I,2
HIV,spiralia,18,NA,mtZOA+F,3
HIV,spiralia,18,NA,mtMAM+I,4
HIV,spiralia,18,NA,mtART+I,5
HIV,spiralia,19,NA,JTT+G4,1
HIV,spiralia,19,NA,Blosum62+G4,2
HIV,spiralia,19,NA,mtREV,3
HIV,spiralia,19,NA,mtMAM,4
HIV,spiralia,19,NA,mtART,5
HIV,spiralia,20,NA,HIVb+F+G4,1
HIV,spiralia,20,NA,PMB,2
HIV,spiralia,20,NA,mtZOA+F,3
HIV,spiralia,20,NA,mtMAM,4
HIV,spiralia,20,NA,mtART,5
HIV,rayfinned,1,NA,HIVb+F+G4,1
HIV,rayfinned,1,NA,mtMet+F,2
HIV,rayfinned,1,NA,mtREV+I,3
HIV,rayfinned,1,NA,mtMAM+I,4
HIV,rayfinned,1,NA,mtART+I,5
HIV,rayfinned,2,NA,HIVb+F+G4,1
HIV,rayfinned,2,NA,PMB,2
HIV,rayfinned,2,NA,mtZOA+F,3
HIV,rayfinned,2,NA,mtMAM,4
HIV,rayfinned,2,NA,mtART,5
HIV,rayfinned,3,NA,HIVb+G4,1
HIV,rayfinned,3,NA,LG+I+G4,2
HIV,rayfinned,3,NA,mtZOA+I+G4,3
HIV,rayfinned,3,NA,mtMAM+I,4
HIV,rayfinned,3,NA,mtART,5
HIV,rayfinned,4,NA,HIVb+F+G4,1
HIV,rayfinned,4,NA,PMB,2
HIV,rayfinned,4,NA,mtZOA+G4,3
HIV,rayfinned,4,NA,mtMAM,4
HIV,rayfinned,4,NA,mtART,5
HIV,rayfinned,5,NA,JTT+F+G4,1
HIV,rayfinned,5,NA,LG+G4,2
HIV,rayfinned,5,NA,mtREV,3
HIV,rayfinned,5,NA,mtMAM,4
HIV,rayfinned,5,NA,mtART,5
HIV,rayfinned,6,NA,HIVb+F+G4,1
HIV,rayfinned,6,NA,PMB+F,2
HIV,rayfinned,6,NA,mtZOA+G4,3
HIV,rayfinned,6,NA,mtMAM,4
HIV,rayfinned,6,NA,mtART,5
HIV,rayfinned,7,NA,HIVb+F+G4,1
HIV,rayfinned,7,NA,FLU,2
HIV,rayfinned,7,NA,mtREV,3
HIV,rayfinned,7,NA,mtMAM,4
HIV,rayfinned,7,NA,mtART,5
HIV,rayfinned,8,NA,JTT+F+G4,1
HIV,rayfinned,8,NA,LG+F+I,2
HIV,rayfinned,8,NA,mtREV+I,3
HIV,rayfinned,8,NA,mtMAM+I,4
HIV,rayfinned,8,NA,mtART,5
HIV,rayfinned,9,NA,HIVb+F+G4,1
HIV,rayfinned,9,NA,FLU,2
HIV,rayfinned,9,NA,mtZOA+F,3
HIV,rayfinned,9,NA,mtMAM,4
HIV,rayfinned,9,NA,mtART,5
HIV,rayfinned,10,NA,HIVb+F+G4,1
HIV,rayfinned,10,NA,PMB+F,2
HIV,rayfinned,10,NA,mtREV,3
HIV,rayfinned,10,NA,mtMAM,4
HIV,rayfinned,10,NA,mtART,5
HIV,rayfinned,11,NA,HIVb+G4,1
HIV,rayfinned,11,NA,LG+G4,2
HIV,rayfinned,11,NA,mtZOA+G4,3
HIV,rayfinned,11,NA,mtART+F+G4,4
HIV,rayfinned,11,NA,mtART,5
HIV,rayfinned,12,NA,JTT+F+G4,1
HIV,rayfinned,12,NA,PMB+I,2
HIV,rayfinned,12,NA,mtREV+I,3
HIV,rayfinned,12,NA,mtMAM,4
HIV,rayfinned,12,NA,mtART,5
HIV,rayfinned,13,NA,HIVb+F+G4,1
HIV,rayfinned,13,NA,mtMet+F+I,2
HIV,rayfinned,13,NA,mtREV+I,3
HIV,rayfinned,13,NA,mtMAM+I,4
HIV,rayfinned,13,NA,mtART,5
HIV,rayfinned,14,NA,JTT+F+G4,1
HIV,rayfinned,14,NA,PMB,2
HIV,rayfinned,14,NA,mtZOA+F+I,3
HIV,rayfinned,14,NA,mtMAM,4
HIV,rayfinned,14,NA,mtART+I,5
HIV,rayfinned,15,NA,HIVb+F+G4,1
HIV,rayfinned,15,NA,FLU,2
HIV,rayfinned,15,NA,mtZOA+F,3
HIV,rayfinned,15,NA,mtMAM,4
HIV,rayfinned,15,NA,mtART,5
HIV,rayfinned,16,NA,JTT+G4,1
HIV,rayfinned,16,NA,Blosum62+G4,2
HIV,rayfinned,16,NA,mtREV,3
HIV,rayfinned,16,NA,mtMAM,4
HIV,rayfinned,16,NA,mtART,5
HIV,rayfinned,17,NA,HIVb+F+G4,1
HIV,rayfinned,17,NA,PMB,2
HIV,rayfinned,17,NA,mtZOA+F,3
HIV,rayfinned,17,NA,mtMAM,4
HIV,rayfinned,17,NA,mtART,5
HIV,rayfinned,18,NA,HIVb+F+G4,1
HIV,rayfinned,18,NA,DCMut+G4,2
HIV,rayfinned,18,NA,mtMAM+F+G4,3
HIV,rayfinned,18,NA,mtMAM,4
HIV,rayfinned,18,NA,mtART,5
HIV,rayfinned,19,NA,JTT+G4,1
HIV,rayfinned,19,NA,LG+F,2
HIV,rayfinned,19,NA,mtZOA+F,3
HIV,rayfinned,19,NA,mtMAM,4
HIV,rayfinned,19,NA,mtART,5
HIV,rayfinned,20,NA,HIVb+F+G4,1
HIV,rayfinned,20,NA,LG+F,2
HIV,rayfinned,20,NA,mtREV,3
HIV,rayfinned,20,NA,mtMAM,4
HIV,rayfinned,20,NA,mtART,5
LAC,greenalga,1,NA,JTT+I+G4,1
LAC,greenalga,1,NA,mtVer+F+I+G4,2
LAC,greenalga,1,NA,mtMAM+F+G4,3
LAC,greenalga,1,NA,mtART+G4,4
LAC,greenalga,1,NA,mtART,5
LAC,greenalga,2,NA,JTT+G4,1
LAC,greenalga,2,NA,PMB+F+I,2
LAC,greenalga,2,NA,mtREV+I,3
LAC,greenalga,2,NA,mtMAM+I,4
LAC,greenalga,2,NA,mtART,5
LAC,greenalga,3,NA,JTT+G4,1
LAC,greenalga,3,NA,rtREV+F+G4,2
LAC,greenalga,3,NA,mtVer,3
LAC,greenalga,3,NA,mtMAM+I,4
LAC,greenalga,3,NA,mtART,5
LAC,greenalga,4,NA,JTT+G4,1
LAC,greenalga,4,NA,LG+I,2
LAC,greenalga,4,NA,mtInv,3
LAC,greenalga,4,NA,mtMAM+I,4
LAC,greenalga,4,NA,mtART,5
LAC,greenalga,5,NA,JTT+G4,1
LAC,greenalga,5,NA,Blosum62+F+I+G4,2
LAC,greenalga,5,NA,mtMet,3
LAC,greenalga,5,NA,mtART+G4,4
LAC,greenalga,5,NA,mtART,5
LAC,greenalga,6,NA,JTT+G4,1
LAC,greenalga,6,NA,HIVw+F+I,2
LAC,greenalga,6,NA,mtInv,3
LAC,greenalga,6,NA,mtMAM+I,4
LAC,greenalga,6,NA,mtART,5
LAC,greenalga,7,NA,JTT+I+G4,1
LAC,greenalga,7,NA,PMB+F+I+G4,2
LAC,greenalga,7,NA,mtInv+I,3
LAC,greenalga,7,NA,mtMAM+I,4
LAC,greenalga,7,NA,mtART,5
LAC,greenalga,8,NA,JTT+I+G4,1
LAC,greenalga,8,NA,mtMet+F+G4,2
LAC,greenalga,8,NA,mtInv+I,3
LAC,greenalga,8,NA,mtART+I+G4,4
LAC,greenalga,8,NA,mtART,5
LAC,greenalga,9,NA,HIVb+G4,1
LAC,greenalga,9,NA,Blosum62+I,2
LAC,greenalga,9,NA,mtVer,3
LAC,greenalga,9,NA,mtART+F+I,4
LAC,greenalga,9,NA,mtART,5
LAC,greenalga,10,NA,JTT+G4,1
LAC,greenalga,10,NA,Blosum62+I+G4,2
LAC,greenalga,10,NA,mtInv,3
LAC,greenalga,10,NA,mtART+G4,4
LAC,greenalga,10,NA,mtART,5
LAC,greenalga,11,NA,JTT+I+G4,1
LAC,greenalga,11,NA,DCMut,2
LAC,greenalga,11,NA,mtInv,3
LAC,greenalga,11,NA,mtART+G4,4
LAC,greenalga,11,NA,mtART,5
LAC,greenalga,12,NA,JTT+G4,1
LAC,greenalga,12,NA,mtMet+F+I+G4,2
LAC,greenalga,12,NA,mtMet,3
LAC,greenalga,12,NA,mtART+G4,4
LAC,greenalga,12,NA,mtART,5
LAC,greenalga,13,NA,JTT+G4,1
LAC,greenalga,13,NA,mtInv+F+I,2
LAC,greenalga,13,NA,mtInv,3
LAC,greenalga,13,NA,mtART+F+I,4
LAC,greenalga,13,NA,mtART,5
LAC,greenalga,14,NA,JTT+G4,1
LAC,greenalga,14,NA,cpREV+F,2
LAC,greenalga,14,NA,mtInv+I,3
LAC,greenalga,14,NA,mtMAM,4
LAC,greenalga,14,NA,mtART,5
LAC,greenalga,15,NA,JTT+G4,1
LAC,greenalga,15,NA,mtMet+F+I,2
LAC,greenalga,15,NA,mtZOA+F+I,3
LAC,greenalga,15,NA,mtART+F+I,4
LAC,greenalga,15,NA,mtART,5
LAC,greenalga,16,NA,JTT+G4,1
LAC,greenalga,16,NA,HIVw+I+G4,2
LAC,greenalga,16,NA,mtMAM+G4,3
LAC,greenalga,16,NA,mtART+F+I,4
LAC,greenalga,16,NA,mtART,5
LAC,greenalga,17,NA,JTT+G4,1
LAC,greenalga,17,NA,FLU+F+I,2
LAC,greenalga,17,NA,mtREV+I,3
LAC,greenalga,17,NA,mtMAM+I,4
LAC,greenalga,17,NA,mtART,5
LAC,greenalga,18,NA,JTT+G4,1
LAC,greenalga,18,NA,Blosum62+F+I,2
LAC,greenalga,18,NA,mtVer+I,3
LAC,greenalga,18,NA,mtART+G4,4
LAC,greenalga,18,NA,mtART,5
LAC,greenalga,19,NA,JTT+F+G4,1
LAC,greenalga,19,NA,mtVer+F+I,2
LAC,greenalga,19,NA,mtVer+I,3
LAC,greenalga,19,NA,mtART+I+G4,4
LAC,greenalga,19,NA,mtART,5
LAC,greenalga,20,NA,JTT+G4,1
LAC,greenalga,20,NA,FLU+I,2
LAC,greenalga,20,NA,mtREV+I,3
LAC,greenalga,20,NA,mtMAM,4
LAC,greenalga,20,NA,mtART,5
LAC,opisthokonta,1,NA,JTT+F+I+G4,1
LAC,opisthokonta,1,NA,VT+I,2
LAC,opisthokonta,1,NA,mtREV+F,3
LAC,opisthokonta,1,NA,mtZOA,4
LAC,opisthokonta,1,NA,mtART,5
LAC,opisthokonta,2,NA,JTT+F+I+G4,1
LAC,opisthokonta,2,NA,rtREV+G4,2
LAC,opisthokonta,2,NA,HIVw,3
LAC,opisthokonta,2,NA,mtART+F+I,4
LAC,opisthokonta,2,NA,mtART,5
LAC,opisthokonta,3,NA,JTT+F+I+G4,1
LAC,opisthokonta,3,NA,rtREV+G4,2
LAC,opisthokonta,3,NA,mtMAM+G4,3
LAC,opisthokonta,3,NA,mtART+F+I,4
LAC,opisthokonta,3,NA,mtART,5
LAC,opisthokonta,4,NA,JTT+F+I+G4,1
LAC,opisthokonta,4,NA,VT+I,2
LAC,opisthokonta,4,NA,rtREV,3
LAC,opisthokonta,4,NA,mtZOA,4
LAC,opisthokonta,4,NA,mtART,5
LAC,opisthokonta,5,NA,JTT+F+I+G4,1
LAC,opisthokonta,5,NA,HIVb+I,2
LAC,opisthokonta,5,NA,mtART+I+G4,3
LAC,opisthokonta,5,NA,mtART+F+I,4
LAC,opisthokonta,5,NA,mtART,5
LAC,opisthokonta,6,NA,JTT+F+I+G4,1
LAC,opisthokonta,6,NA,HIVb,2
LAC,opisthokonta,6,NA,mtMAM+G4,3
LAC,opisthokonta,6,NA,mtART+F+I,4
LAC,opisthokonta,6,NA,mtART,5
LAC,opisthokonta,7,NA,JTT+F+I+G4,1
LAC,opisthokonta,7,NA,rtREV+I+G4,2
LAC,opisthokonta,7,NA,HIVw+I,3
LAC,opisthokonta,7,NA,mtART+F+I,4
LAC,opisthokonta,7,NA,mtART,5
LAC,opisthokonta,8,NA,JTT+F+I+G4,1
LAC,opisthokonta,8,NA,HIVb+I,2
LAC,opisthokonta,8,NA,mtMAM+G4,3
LAC,opisthokonta,8,NA,mtART+F+I,4
LAC,opisthokonta,8,NA,mtART,5
LAC,opisthokonta,9,NA,JTT+I+G4,1
LAC,opisthokonta,9,NA,rtREV+G4,2
LAC,opisthokonta,9,NA,HIVw+I,3
LAC,opisthokonta,9,NA,mtMAM+F,4
LAC,opisthokonta,9,NA,mtART,5
LAC,opisthokonta,10,NA,JTT+F+I+G4,1
LAC,opisthokonta,10,NA,rtREV+I+G4,2
LAC,opisthokonta,10,NA,mtMAM+I+G4,3
LAC,opisthokonta,10,NA,mtART+F+I,4
LAC,opisthokonta,10,NA,mtART,5
LAC,opisthokonta,11,NA,JTT+F+I+G4,1
LAC,opisthokonta,11,NA,WAG,2
LAC,opisthokonta,11,NA,HIVw+I,3
LAC,opisthokonta,11,NA,mtART+F+I,4
LAC,opisthokonta,11,NA,mtART,5
LAC,opisthokonta,12,NA,JTT+F+I+G4,1
LAC,opisthokonta,12,NA,mtZOA+F+I+G4,2
LAC,opisthokonta,12,NA,mtMAM+G4,3
LAC,opisthokonta,12,NA,mtART+F+I,4
LAC,opisthokonta,12,NA,mtART,5
LAC,opisthokonta,13,NA,JTT+I+G4,1
LAC,opisthokonta,13,NA,VT+I,2
LAC,opisthokonta,13,NA,rtREV,3
LAC,opisthokonta,13,NA,mtART+F+I,4
LAC,opisthokonta,13,NA,mtART,5
LAC,opisthokonta,14,NA,JTT+I+G4,1
LAC,opisthokonta,14,NA,WAG,2
LAC,opisthokonta,14,NA,mtREV+F,3
LAC,opisthokonta,14,NA,mtMAM+F,4
LAC,opisthokonta,14,NA,mtART,5
LAC,opisthokonta,15,NA,JTT+F+I+G4,1
LAC,opisthokonta,15,NA,rtREV+G4,2
LAC,opisthokonta,15,NA,mtMAM+I+G4,3
LAC,opisthokonta,15,NA,mtART+F+I,4
LAC,opisthokonta,15,NA,mtART,5
LAC,opisthokonta,16,NA,JTT+F+I+G4,1
LAC,opisthokonta,16,NA,cpREV+F+I,2
LAC,opisthokonta,16,NA,HIVw+I,3
LAC,opisthokonta,16,NA,mtART+F+I,4
LAC,opisthokonta,16,NA,mtART,5
LAC,opisthokonta,17,NA,JTT+F+I+G4,1
LAC,opisthokonta,17,NA,cpREV+F+I,2
LAC,opisthokonta,17,NA,mtREV+F,3
LAC,opisthokonta,17,NA,mtMAM+I,4
LAC,opisthokonta,17,NA,mtART,5
LAC,opisthokonta,18,NA,JTT+F+I+G4,1
LAC,opisthokonta,18,NA,rtREV+I+G4,2
LAC,opisthokonta,18,NA,mtREV+F,3
LAC,opisthokonta,18,NA,mtART+F+I,4
LAC,opisthokonta,18,NA,mtART,5
LAC,opisthokonta,19,NA,JTT+F+I+G4,1
LAC,opisthokonta,19,NA,HIVb+F,2
LAC,opisthokonta,19,NA,HIVw,3
LAC,opisthokonta,19,NA,mtZOA,4
LAC,opisthokonta,19,NA,mtART,5
LAC,opisthokonta,20,NA,JTT+F+I+G4,1
LAC,opisthokonta,20,NA,VT+F,2
LAC,opisthokonta,20,NA,HIVw+I,3
LAC,opisthokonta,20,NA,mtART+F+I,4
LAC,opisthokonta,20,NA,mtART,5
LAC,prum,1,NA,JTT+I+G4,1
LAC,prum,1,NA,FLU+F+I,2
LAC,prum,1,NA,mtREV+F,3
LAC,prum,1,NA,mtART+I+G4,4
LAC,prum,1,NA,mtART,5
LAC,prum,2,NA,JTT+I+G4,1
LAC,prum,2,NA,LG+I,2
LAC,prum,2,NA,mtZOA+F+I,3
LAC,prum,2,NA,mtART+I+G4,4
LAC,prum,2,NA,mtART,5
LAC,prum,3,NA,JTT+I+G4,1
LAC,prum,3,NA,cpREV,2
LAC,prum,3,NA,mtREV,3
LAC,prum,3,NA,mtMAM,4
LAC,prum,3,NA,mtART,5
LAC,prum,4,NA,HIVb+F+G4,1
LAC,prum,4,NA,HIVw+F+I,2
LAC,prum,4,NA,mtMet,3
LAC,prum,4,NA,mtART+I+G4,4
LAC,prum,4,NA,mtART,5
LAC,prum,5,NA,JTT+I+G4,1
LAC,prum,5,NA,HIVw+I,2
LAC,prum,5,NA,mtVer,3
LAC,prum,5,NA,mtMAM+I,4
LAC,prum,5,NA,mtART,5
LAC,prum,6,NA,JTT+I+G4,1
LAC,prum,6,NA,PMB+F+I+G4,2
LAC,prum,6,NA,mtInv,3
LAC,prum,6,NA,mtART+I+G4,4
LAC,prum,6,NA,mtART,5
LAC,prum,7,NA,JTT+I+G4,1
LAC,prum,7,NA,FLU,2
LAC,prum,7,NA,mtZOA+F+I,3
LAC,prum,7,NA,mtMAM,4
LAC,prum,7,NA,mtART,5
LAC,prum,8,NA,HIVb+F+I+G4,1
LAC,prum,8,NA,mtREV+F+G4,2
LAC,prum,8,NA,mtMAM+G4,3
LAC,prum,8,NA,mtMAM+I,4
LAC,prum,8,NA,mtART,5
LAC,prum,9,NA,JTT+I+G4,1
LAC,prum,9,NA,mtMet+G4,2
LAC,prum,9,NA,mtZOA+F+I,3
LAC,prum,9,NA,mtMAM+I,4
LAC,prum,9,NA,mtART,5
LAC,prum,10,NA,JTT+G4,1
LAC,prum,10,NA,LG+F+I,2
LAC,prum,10,NA,mtZOA+F+I,3
LAC,prum,10,NA,mtMAM+I,4
LAC,prum,10,NA,mtART,5
LAC,prum,11,NA,HIVb+I+G4,1
LAC,prum,11,NA,PMB+I,2
LAC,prum,11,NA,mtInv,3
LAC,prum,11,NA,mtMAM+F,4
LAC,prum,11,NA,mtART,5
LAC,prum,12,NA,JTT+I+G4,1
LAC,prum,12,NA,FLU+F,2
LAC,prum,12,NA,mtVer,3
LAC,prum,12,NA,mtMAM+F,4
LAC,prum,12,NA,mtART,5
LAC,prum,13,NA,HIVb+F+I+G4,1
LAC,prum,13,NA,PMB+F+I,2
LAC,prum,13,NA,mtZOA+F+I,3
LAC,prum,13,NA,mtMAM+I,4
LAC,prum,13,NA,mtART,5
LAC,prum,14,NA,HIVb+F+I+G4,1
LAC,prum,14,NA,PMB+I,2
LAC,prum,14,NA,mtMAM+G4,3
LAC,prum,14,NA,mtMAM+I,4
LAC,prum,14,NA,mtART,5
LAC,prum,15,NA,HIVb+I+G4,1
LAC,prum,15,NA,FLU+F,2
LAC,prum,15,NA,mtREV+F,3
LAC,prum,15,NA,mtART+I+G4,4
LAC,prum,15,NA,mtART,5
LAC,prum,16,NA,HIVb+F+I+G4,1
LAC,prum,16,NA,cpREV+F+I,2
LAC,prum,16,NA,mtInv,3
LAC,prum,16,NA,mtMAM+I,4
LAC,prum,16,NA,mtART,5
LAC,prum,17,NA,JTT+G4,1
LAC,prum,17,NA,cpREV+F,2
LAC,prum,17,NA,mtVer,3
LAC,prum,17,NA,mtMAM+F,4
LAC,prum,17,NA,mtART,5
LAC,prum,18,NA,JTT+G4,1
LAC,prum,18,NA,FLU+F,2
LAC,prum,18,NA,mtMAM+G4,3
LAC,prum,18,NA,mtART+I+G4,4
LAC,prum,18,NA,mtART,5
LAC,prum,19,NA,HIVb+I+G4,1
LAC,prum,19,NA,mtVer+F+I+G4,2
LAC,prum,19,NA,mtMAM+I+G4,3
LAC,prum,19,NA,mtART+I+G4,4
LAC,prum,19,NA,mtART,5
LAC,prum,20,NA,HIVb+F+I+G4,1
LAC,prum,20,NA,LG+F,2
LAC,prum,20,NA,mtZOA+F,3
LAC,prum,20,NA,mtART+I+G4,4
LAC,prum,20,NA,mtART,5
LAC,ruhfel,1,NA,JTT+I+G4,1
LAC,ruhfel,1,NA,cpREV+F+I,2
LAC,ruhfel,1,NA,mtMet,3
LAC,ruhfel,1,NA,mtMAM+I,4
LAC,ruhfel,1,NA,mtART,5
LAC,ruhfel,2,NA,JTT+F+I+G4,1
LAC,ruhfel,2,NA,mtREV+F+G4,2
LAC,ruhfel,2,NA,mtMet+I,3
LAC,ruhfel,2,NA,mtMAM+F,4
LAC,ruhfel,2,NA,mtART,5
LAC,ruhfel,3,NA,JTT+F+I+G4,1
LAC,ruhfel,3,NA,cpREV,2
LAC,ruhfel,3,NA,mtMet+I,3
LAC,ruhfel,3,NA,mtMAM+I,4
LAC,ruhfel,3,NA,mtART,5
LAC,ruhfel,4,NA,JTT+I+G4,1
LAC,ruhfel,4,NA,rtREV+I+G4,2
LAC,ruhfel,4,NA,mtInv+I,3
LAC,ruhfel,4,NA,mtMAM+F,4
LAC,ruhfel,4,NA,mtART,5
LAC,ruhfel,5,NA,JTT+I+G4,1
LAC,ruhfel,5,NA,cpREV+F+I,2
LAC,ruhfel,5,NA,mtMet,3
LAC,ruhfel,5,NA,mtMAM+F,4
LAC,ruhfel,5,NA,mtART,5
LAC,ruhfel,6,NA,JTT+I+G4,1
LAC,ruhfel,6,NA,cpREV,2
LAC,ruhfel,6,NA,mtMet+I,3
LAC,ruhfel,6,NA,mtMAM+F,4
LAC,ruhfel,6,NA,mtART,5
LAC,ruhfel,7,NA,JTT+I+G4,1
LAC,ruhfel,7,NA,cpREV+I,2
LAC,ruhfel,7,NA,mtMet+I,3
LAC,ruhfel,7,NA,mtMAM+F,4
LAC,ruhfel,7,NA,mtART,5
LAC,ruhfel,8,NA,JTT+F+I+G4,1
LAC,ruhfel,8,NA,mtREV+F+G4,2
LAC,ruhfel,8,NA,mtInv,3
LAC,ruhfel,8,NA,mtMAM+F,4
LAC,ruhfel,8,NA,mtART,5
LAC,ruhfel,9,NA,HIVb+F+I+G4,1
LAC,ruhfel,9,NA,cpREV+I,2
LAC,ruhfel,9,NA,mtVer+I,3
LAC,ruhfel,9,NA,mtMAM+I,4
LAC,ruhfel,9,NA,mtART,5
LAC,ruhfel,10,NA,JTT+I+G4,1
LAC,ruhfel,10,NA,cpREV+F+I,2
LAC,ruhfel,10,NA,mtInv+I,3
LAC,ruhfel,10,NA,mtART+I+G4,4
LAC,ruhfel,10,NA,mtART,5
LAC,ruhfel,11,NA,JTT+I+G4,1
LAC,ruhfel,11,NA,VT,2
LAC,ruhfel,11,NA,mtMet,3
LAC,ruhfel,11,NA,mtMAM+I,4
LAC,ruhfel,11,NA,mtART,5
LAC,ruhfel,12,NA,JTT+F+I+G4,1
LAC,ruhfel,12,NA,VT,2
LAC,ruhfel,12,NA,mtInv+I,3
LAC,ruhfel,12,NA,mtART+F+I,4
LAC,ruhfel,12,NA,mtART,5
LAC,ruhfel,13,NA,JTT+F+I+G4,1
LAC,ruhfel,13,NA,HIVw+G4,2
LAC,ruhfel,13,NA,mtMet,3
LAC,ruhfel,13,NA,mtART+F+I,4
LAC,ruhfel,13,NA,mtART,5
LAC,ruhfel,14,NA,JTT+I+G4,1
LAC,ruhfel,14,NA,VT,2
LAC,ruhfel,14,NA,mtREV+F,3
LAC,ruhfel,14,NA,mtMAM+F,4
LAC,ruhfel,14,NA,mtART,5
LAC,ruhfel,15,NA,JTT+F+I+G4,1
LAC,ruhfel,15,NA,rtREV+F+I+G4,2
LAC,ruhfel,15,NA,mtMet,3
LAC,ruhfel,15,NA,mtART+G4,4
LAC,ruhfel,15,NA,mtART,5
LAC,ruhfel,16,NA,JTT+I+G4,1
LAC,ruhfel,16,NA,cpREV+F,2
LAC,ruhfel,16,NA,mtMet+I,3
LAC,ruhfel,16,NA,mtMAM+F,4
LAC,ruhfel,16,NA,mtART,5
LAC,ruhfel,17,NA,JTT+I+G4,1
LAC,ruhfel,17,NA,mtREV+F+I+G4,2
LAC,ruhfel,17,NA,mtMet+I,3
LAC,ruhfel,17,NA,mtART+G4,4
LAC,ruhfel,17,NA,mtART,5
LAC,ruhfel,18,NA,JTT+F+I+G4,1
